,index_1,index_2,text_1,text_2,label_1,label_2
0,0,1,"In his free time, John likes spelunking, Drone flying, sculling, and making pottery as hobbies.","As hobbies, John likes Drone flying, making ceramics, caving, and sculling in his free time.",2_4_6_10,2_4_6_10
1,0,2,"In his free time, John likes spelunking, Drone flying, sculling, and making pottery as hobbies.","In his free time, John likes making pottery, sculling, potholing, and piloting Aerial drones as hobbies.",2_4_6_10,2_4_6_10
2,0,3,"In his free time, John likes spelunking, Drone flying, sculling, and making pottery as hobbies.","As hobbies, John likes rowing, making ceramics, spelunking, and piloting Aerial drones in his free time.",2_4_6_10,2_4_6_10
3,0,4,"In his free time, John likes spelunking, Drone flying, sculling, and making pottery as hobbies.","John's free-time hobbies are piloting Aerial drones, potholing, rowing, and making pottery.",2_4_6_10,2_4_6_10
4,0,5,"In his free time, John likes spelunking, Drone flying, sculling, and making pottery as hobbies.","John's free-time hobbies are Drone flying, sculling, making pottery, and potholing.",2_4_6_10,2_4_6_10
5,0,6,"In his free time, John likes spelunking, Drone flying, sculling, and making pottery as hobbies.","As hobbies, John likes making pottery, caving, sculling, and Drone flying in his free time.",2_4_6_10,2_4_6_10
6,0,7,"In his free time, John likes spelunking, Drone flying, sculling, and making pottery as hobbies.","As hobbies, John likes potholing, piloting Aerial drones, sculling, and making pottery in his free time.",2_4_6_10,2_4_6_10
7,0,8,"In his free time, John likes spelunking, Drone flying, sculling, and making pottery as hobbies.","John's free-time hobbies are making pottery, piloting Aerial drones, sculling, and spelunking.",2_4_6_10,2_4_6_10
8,0,9,"In his free time, John likes spelunking, Drone flying, sculling, and making pottery as hobbies.","In his free time, John likes rowing, making ceramics, caving, and piloting Aerial drones as hobbies.",2_4_6_10,2_4_6_10
9,0,10,"In his free time, John likes spelunking, Drone flying, sculling, and making pottery as hobbies.","In his free time, John likes making ceramics, piloting Aerial drones, spelunking, and rowing as hobbies.",2_4_6_10,2_4_6_10
10,0,11,"In his free time, John likes spelunking, Drone flying, sculling, and making pottery as hobbies.","John's free-time hobbies are rowing, potholing, making ceramics, and Drone flying.",2_4_6_10,2_4_6_10
11,0,12,"In his free time, John likes spelunking, Drone flying, sculling, and making pottery as hobbies.","In his free time, John likes caving, Drone flying, sculling, and making ceramics as hobbies.",2_4_6_10,2_4_6_10
12,0,13,"In his free time, John likes spelunking, Drone flying, sculling, and making pottery as hobbies.","As hobbies, John likes making ceramics, rowing, spelunking, and Drone flying in his free time.",2_4_6_10,2_4_6_10
13,0,14,"In his free time, John likes spelunking, Drone flying, sculling, and making pottery as hobbies.","John's free-time hobbies are sculling, spelunking, making ceramics, and Drone flying.",2_4_6_10,2_4_6_10
14,0,15,"In his free time, John likes spelunking, Drone flying, sculling, and making pottery as hobbies.","As hobbies, John likes rowing, caving, piloting Aerial drones, and making pottery in his free time.",2_4_6_10,2_4_6_10
15,0,16,"In his free time, John likes spelunking, Drone flying, sculling, and making pottery as hobbies.","As hobbies, John likes making pottery, piloting Aerial drones, spelunking, and sculling in his free time.",2_4_6_10,2_4_6_10
