,index_1,index_2,text_1,text_2,label_1,label_2
0,0,1,"In his free time, John likes sculling, spelunking, making pottery, and writing journals as hobbies.","John's free-time hobbies are journaling, making ceramics, rowing, and caving.",4_6_9_10,4_6_9_10
1,0,2,"In his free time, John likes sculling, spelunking, making pottery, and writing journals as hobbies.","In his free time, John likes writing journals, rowing, caving, and making ceramics as hobbies.",4_6_9_10,4_6_9_10
2,0,3,"In his free time, John likes sculling, spelunking, making pottery, and writing journals as hobbies.","John's free-time hobbies are journal writings, caving, making pottery, and rowing.",4_6_9_10,4_6_9_10
3,0,4,"In his free time, John likes sculling, spelunking, making pottery, and writing journals as hobbies.","John's free-time hobbies are sculling, making ceramics, journal writings, and spelunking.",4_6_9_10,4_6_9_10
4,0,5,"In his free time, John likes sculling, spelunking, making pottery, and writing journals as hobbies.","In his free time, John likes making pottery, spelunking, writing journals, and rowing as hobbies.",4_6_9_10,4_6_9_10
5,0,6,"In his free time, John likes sculling, spelunking, making pottery, and writing journals as hobbies.","As hobbies, John likes writing journals, making ceramics, potholing, and rowing in his free time.",4_6_9_10,4_6_9_10
6,0,7,"In his free time, John likes sculling, spelunking, making pottery, and writing journals as hobbies.","As hobbies, John likes making ceramics, journal writings, potholing, and rowing in his free time.",4_6_9_10,4_6_9_10
7,0,8,"In his free time, John likes sculling, spelunking, making pottery, and writing journals as hobbies.","As hobbies, John likes sculling, journaling, caving, and making pottery in his free time.",4_6_9_10,4_6_9_10
8,0,9,"In his free time, John likes sculling, spelunking, making pottery, and writing journals as hobbies.","John's free-time hobbies are potholing, sculling, journaling, and making pottery.",4_6_9_10,4_6_9_10
9,0,10,"In his free time, John likes sculling, spelunking, making pottery, and writing journals as hobbies.","In his free time, John likes rowing, writing journals, making ceramics, and caving as hobbies.",4_6_9_10,4_6_9_10
10,0,11,"In his free time, John likes sculling, spelunking, making pottery, and writing journals as hobbies.","John's free-time hobbies are making ceramics, spelunking, sculling, and writing journals.",4_6_9_10,4_6_9_10
11,0,12,"In his free time, John likes sculling, spelunking, making pottery, and writing journals as hobbies.","John's free-time hobbies are sculling, spelunking, writing journals, and making pottery.",4_6_9_10,4_6_9_10
12,0,13,"In his free time, John likes sculling, spelunking, making pottery, and writing journals as hobbies.","In his free time, John likes journal writings, rowing, potholing, and making ceramics as hobbies.",4_6_9_10,4_6_9_10
13,0,14,"In his free time, John likes sculling, spelunking, making pottery, and writing journals as hobbies.","John's free-time hobbies are making ceramics, journaling, rowing, and spelunking.",4_6_9_10,4_6_9_10
14,0,15,"In his free time, John likes sculling, spelunking, making pottery, and writing journals as hobbies.","As hobbies, John likes caving, making ceramics, journaling, and rowing in his free time.",4_6_9_10,4_6_9_10
15,0,16,"In his free time, John likes sculling, spelunking, making pottery, and writing journals as hobbies.","John's free-time hobbies are making ceramics, sculling, writing journals, and potholing.",4_6_9_10,4_6_9_10
16,0,17,"In his free time, John likes sculling, spelunking, making pottery, and writing journals as hobbies.","John's free-time hobbies are rowing, caving, making ceramics, and journal writings.",4_6_9_10,4_6_9_10
17,0,18,"In his free time, John likes sculling, spelunking, making pottery, and writing journals as hobbies.","In his free time, John likes sculling, making ceramics, journaling, and potholing as hobbies.",4_6_9_10,4_6_9_10
18,0,19,"In his free time, John likes sculling, spelunking, making pottery, and writing journals as hobbies.","In his free time, John likes potholing, making ceramics, journaling, and rowing as hobbies.",4_6_9_10,4_6_9_10
19,0,20,"In his free time, John likes sculling, spelunking, making pottery, and writing journals as hobbies.","As hobbies, John likes rowing, potholing, journaling, and making pottery in his free time.",4_6_9_10,4_6_9_10
20,0,21,"In his free time, John likes sculling, spelunking, making pottery, and writing journals as hobbies.","In his free time, John likes making pottery, potholing, sculling, and journal writings as hobbies.",4_6_9_10,4_6_9_10
21,0,22,"In his free time, John likes sculling, spelunking, making pottery, and writing journals as hobbies.","In his free time, John likes journaling, making pottery, rowing, and potholing as hobbies.",4_6_9_10,4_6_9_10
22,0,23,"In his free time, John likes sculling, spelunking, making pottery, and writing journals as hobbies.","As hobbies, John likes caving, making ceramics, sculling, and writing journals in his free time.",4_6_9_10,4_6_9_10
23,0,24,"In his free time, John likes sculling, spelunking, making pottery, and writing journals as hobbies.","As hobbies, John likes journaling, spelunking, sculling, and making pottery in his free time.",4_6_9_10,4_6_9_10
24,0,25,"In his free time, John likes sculling, spelunking, making pottery, and writing journals as hobbies.","In his free time, John likes rowing, making ceramics, writing journals, and potholing as hobbies.",4_6_9_10,4_6_9_10
25,0,26,"In his free time, John likes sculling, spelunking, making pottery, and writing journals as hobbies.","As hobbies, John likes aquatic gardening, reading, piloting Aerial drones, making pottery, and aerobics in his free time.",4_6_9_10,2_3_4_5_8
26,0,27,"In his free time, John likes sculling, spelunking, making pottery, and writing journals as hobbies.","John's free-time hobbies are aquatic gardening, Drone flying, reading, jazzercise, and making ceramics.",4_6_9_10,2_3_4_5_8
27,0,28,"In his free time, John likes sculling, spelunking, making pottery, and writing journals as hobbies.","John's free-time hobbies are aerobics, Drone flying, reading, water gardening, and making ceramics.",4_6_9_10,2_3_4_5_8
28,0,29,"In his free time, John likes sculling, spelunking, making pottery, and writing journals as hobbies.","As hobbies, John likes aerobics, water gardening, reading, piloting Aerial drones, and making pottery in his free time.",4_6_9_10,2_3_4_5_8
