,index_1,index_2,text_1,text_2,label_1,label_2
0,0,1,"John's free-time hobbies are making ceramics, reading, jazzercise, cycling, and jogging.","In his free time, John likes jazzercise, reading, bicycling, running, and making pottery as hobbies.",1_3_4_7_8,1_3_4_7_8
1,0,2,"John's free-time hobbies are making ceramics, reading, jazzercise, cycling, and jogging.","As hobbies, John likes running, bicycling, jazzercise, reading, and making ceramics in his free time.",1_3_4_7_8,1_3_4_7_8
2,0,3,"John's free-time hobbies are making ceramics, reading, jazzercise, cycling, and jogging.","In his free time, John likes cycling, making ceramics, reading, running, and jazzercise as hobbies.",1_3_4_7_8,1_3_4_7_8
3,0,4,"John's free-time hobbies are making ceramics, reading, jazzercise, cycling, and jogging.","As hobbies, John likes reading, jogging, jazzercise, bicycling, and making ceramics in his free time.",1_3_4_7_8,1_3_4_7_8
4,0,5,"John's free-time hobbies are making ceramics, reading, jazzercise, cycling, and jogging.","As hobbies, John likes making pottery, jogging, jazzercise, cycling, and reading in his free time.",1_3_4_7_8,1_3_4_7_8
5,0,6,"John's free-time hobbies are making ceramics, reading, jazzercise, cycling, and jogging.","John's free-time hobbies are making pottery, reading, jogging, cycling, and aerobics.",1_3_4_7_8,1_3_4_7_8
6,0,7,"John's free-time hobbies are making ceramics, reading, jazzercise, cycling, and jogging.","As hobbies, John likes making ceramics, jazzercise, reading, biking, and running in his free time.",1_3_4_7_8,1_3_4_7_8
7,0,8,"John's free-time hobbies are making ceramics, reading, jazzercise, cycling, and jogging.","John's free-time hobbies are cycling, running, reading, jazzercise, and making pottery.",1_3_4_7_8,1_3_4_7_8
8,0,9,"John's free-time hobbies are making ceramics, reading, jazzercise, cycling, and jogging.","As hobbies, John likes aerobics, jogging, reading, cycling, and making ceramics in his free time.",1_3_4_7_8,1_3_4_7_8
9,0,10,"John's free-time hobbies are making ceramics, reading, jazzercise, cycling, and jogging.","John's free-time hobbies are biking, reading, jazzercise, jogging, and making pottery.",1_3_4_7_8,1_3_4_7_8
10,0,11,"John's free-time hobbies are making ceramics, reading, jazzercise, cycling, and jogging.","John's free-time hobbies are cycling, jazzercise, jogging, making pottery, and reading.",1_3_4_7_8,1_3_4_7_8
11,0,12,"John's free-time hobbies are making ceramics, reading, jazzercise, cycling, and jogging.","As hobbies, John likes jazzercise, bicycling, jogging, reading, and making ceramics in his free time.",1_3_4_7_8,1_3_4_7_8
12,0,13,"John's free-time hobbies are making ceramics, reading, jazzercise, cycling, and jogging.","John's free-time hobbies are reading, jazzercise, biking, running, and making pottery.",1_3_4_7_8,1_3_4_7_8
13,0,14,"John's free-time hobbies are making ceramics, reading, jazzercise, cycling, and jogging.","In his free time, John likes reading, making ceramics, jazzercise, running, and biking as hobbies.",1_3_4_7_8,1_3_4_7_8
14,0,15,"John's free-time hobbies are making ceramics, reading, jazzercise, cycling, and jogging.","As hobbies, John likes jogging, reading, bicycling, making pottery, and aerobics in his free time.",1_3_4_7_8,1_3_4_7_8
15,0,16,"John's free-time hobbies are making ceramics, reading, jazzercise, cycling, and jogging.","As hobbies, John likes running, aerobics, making pottery, reading, and biking in his free time.",1_3_4_7_8,1_3_4_7_8
16,0,17,"John's free-time hobbies are making ceramics, reading, jazzercise, cycling, and jogging.","In his free time, John likes cycling, making ceramics, jogging, reading, and aerobics as hobbies.",1_3_4_7_8,1_3_4_7_8
17,0,18,"John's free-time hobbies are making ceramics, reading, jazzercise, cycling, and jogging.","In his free time, John likes reading, making ceramics, biking, jazzercise, and running as hobbies.",1_3_4_7_8,1_3_4_7_8
18,0,19,"John's free-time hobbies are making ceramics, reading, jazzercise, cycling, and jogging.","In his free time, John likes jazzercise, reading, jogging, making ceramics, and bicycling as hobbies.",1_3_4_7_8,1_3_4_7_8
19,0,20,"John's free-time hobbies are making ceramics, reading, jazzercise, cycling, and jogging.","John's free-time hobbies are making ceramics, jazzercise, cycling, reading, and running.",1_3_4_7_8,1_3_4_7_8
20,0,21,"John's free-time hobbies are making ceramics, reading, jazzercise, cycling, and jogging.","John's free-time hobbies are making pottery, cycling, reading, jazzercise, and running.",1_3_4_7_8,1_3_4_7_8
21,0,22,"John's free-time hobbies are making ceramics, reading, jazzercise, cycling, and jogging.","John's free-time hobbies are aerobics, running, piloting Aerial drones, making pottery, and writing journals.",1_3_4_7_8,1_2_3_4_9
22,0,23,"John's free-time hobbies are making ceramics, reading, jazzercise, cycling, and jogging.","In his free time, John likes making pottery, Drone flying, jogging, aerobics, and journal writings as hobbies.",1_3_4_7_8,1_2_3_4_9
23,0,24,"John's free-time hobbies are making ceramics, reading, jazzercise, cycling, and jogging.","In his free time, John likes jazzercise, making pottery, piloting Aerial drones, journal writings, and jogging as hobbies.",1_3_4_7_8,1_2_3_4_9
24,0,25,"John's free-time hobbies are making ceramics, reading, jazzercise, cycling, and jogging.","John's free-time hobbies are jogging, aerobics, piloting Aerial drones, journaling, and making ceramics.",1_3_4_7_8,1_2_3_4_9
25,0,26,"John's free-time hobbies are making ceramics, reading, jazzercise, cycling, and jogging.","In his free time, John likes aerobics, jogging, making ceramics, journal writings, and Drone flying as hobbies.",1_3_4_7_8,1_2_3_4_9
26,0,27,"John's free-time hobbies are making ceramics, reading, jazzercise, cycling, and jogging.","John's free-time hobbies are making pottery, jogging, journal writings, aerobics, and piloting Aerial drones.",1_3_4_7_8,1_2_3_4_9
27,0,28,"John's free-time hobbies are making ceramics, reading, jazzercise, cycling, and jogging.","As hobbies, John likes jazzercise, writing journals, making pottery, jogging, and piloting Aerial drones in his free time.",1_3_4_7_8,1_2_3_4_9
28,0,29,"John's free-time hobbies are making ceramics, reading, jazzercise, cycling, and jogging.","As hobbies, John likes aerobics, making ceramics, writing journals, jogging, and Drone flying in his free time.",1_3_4_7_8,1_2_3_4_9
29,0,30,"John's free-time hobbies are making ceramics, reading, jazzercise, cycling, and jogging.","In his free time, John likes aerobics, piloting Aerial drones, journaling, jogging, and making ceramics as hobbies.",1_3_4_7_8,1_2_3_4_9
30,0,31,"John's free-time hobbies are making ceramics, reading, jazzercise, cycling, and jogging.","John's free-time hobbies are journal writings, Drone flying, jogging, jazzercise, and making pottery.",1_3_4_7_8,1_2_3_4_9
