,index_1,index_2,text_1,text_2,label_1,label_2
0,0,1,"As hobbies, John likes reading, rowing, aerobics, and cycling in his free time.","As hobbies, John likes sculling, cycling, reading, and aerobics in his free time.",3_7_8_10,3_7_8_10
1,0,2,"As hobbies, John likes reading, rowing, aerobics, and cycling in his free time.","John's free-time hobbies are reading, biking, rowing, and jazzercise.",3_7_8_10,3_7_8_10
2,0,3,"As hobbies, John likes reading, rowing, aerobics, and cycling in his free time.","As hobbies, John likes sculling, jazzercise, reading, and biking in his free time.",3_7_8_10,3_7_8_10
3,0,4,"As hobbies, John likes reading, rowing, aerobics, and cycling in his free time.","John's free-time hobbies are bicycling, jazzercise, reading, and rowing.",3_7_8_10,3_7_8_10
4,0,5,"As hobbies, John likes reading, rowing, aerobics, and cycling in his free time.","As hobbies, John likes biking, reading, jazzercise, and sculling in his free time.",3_7_8_10,3_7_8_10
5,0,6,"As hobbies, John likes reading, rowing, aerobics, and cycling in his free time.","In his free time, John likes rowing, reading, aerobics, and cycling as hobbies.",3_7_8_10,3_7_8_10
6,0,7,"As hobbies, John likes reading, rowing, aerobics, and cycling in his free time.","As hobbies, John likes rowing, aerobics, reading, and cycling in his free time.",3_7_8_10,3_7_8_10
7,0,8,"As hobbies, John likes reading, rowing, aerobics, and cycling in his free time.","As hobbies, John likes reading, jazzercise, cycling, and sculling in his free time.",3_7_8_10,3_7_8_10
8,0,9,"As hobbies, John likes reading, rowing, aerobics, and cycling in his free time.","John's free-time hobbies are rowing, reading, biking, and aerobics.",3_7_8_10,3_7_8_10
9,0,10,"As hobbies, John likes reading, rowing, aerobics, and cycling in his free time.","John's free-time hobbies are rowing, bicycling, reading, and aerobics.",3_7_8_10,3_7_8_10
10,0,11,"As hobbies, John likes reading, rowing, aerobics, and cycling in his free time.","In his free time, John likes jazzercise, rowing, cycling, and reading as hobbies.",3_7_8_10,3_7_8_10
11,0,12,"As hobbies, John likes reading, rowing, aerobics, and cycling in his free time.","John's free-time hobbies are sculling, jazzercise, biking, and reading.",3_7_8_10,3_7_8_10
12,0,13,"As hobbies, John likes reading, rowing, aerobics, and cycling in his free time.","In his free time, John likes sculling, jazzercise, reading, and cycling as hobbies.",3_7_8_10,3_7_8_10
13,0,14,"As hobbies, John likes reading, rowing, aerobics, and cycling in his free time.","In his free time, John likes jazzercise, sculling, bicycling, and reading as hobbies.",3_7_8_10,3_7_8_10
14,0,15,"As hobbies, John likes reading, rowing, aerobics, and cycling in his free time.","In his free time, John likes reading, sculling, biking, and aerobics as hobbies.",3_7_8_10,3_7_8_10
15,0,16,"As hobbies, John likes reading, rowing, aerobics, and cycling in his free time.","In his free time, John likes biking, reading, rowing, and aerobics as hobbies.",3_7_8_10,3_7_8_10
16,0,17,"As hobbies, John likes reading, rowing, aerobics, and cycling in his free time.","In his free time, John likes cycling, aquatic gardening, aerobics, and spelunking as hobbies.",3_7_8_10,3_5_6_7
17,0,18,"As hobbies, John likes reading, rowing, aerobics, and cycling in his free time.","John's free-time hobbies are caving, bicycling, aquatic gardening, and jazzercise.",3_7_8_10,3_5_6_7
18,0,19,"As hobbies, John likes reading, rowing, aerobics, and cycling in his free time.","In his free time, John likes jazzercise, biking, water gardening, and potholing as hobbies.",3_7_8_10,3_5_6_7
19,0,20,"As hobbies, John likes reading, rowing, aerobics, and cycling in his free time.","John's free-time hobbies are biking, caving, water gardening, and jazzercise.",3_7_8_10,3_5_6_7
20,0,21,"As hobbies, John likes reading, rowing, aerobics, and cycling in his free time.","As hobbies, John likes aerobics, potholing, bicycling, and water gardening in his free time.",3_7_8_10,3_5_6_7
21,0,22,"As hobbies, John likes reading, rowing, aerobics, and cycling in his free time.","John's free-time hobbies are jazzercise, water gardening, bicycling, and potholing.",3_7_8_10,3_5_6_7
22,0,23,"As hobbies, John likes reading, rowing, aerobics, and cycling in his free time.","In his free time, John likes aquatic gardening, jazzercise, spelunking, and biking as hobbies.",3_7_8_10,3_5_6_7
23,0,24,"As hobbies, John likes reading, rowing, aerobics, and cycling in his free time.","As hobbies, John likes aquatic gardening, biking, caving, and jazzercise in his free time.",3_7_8_10,3_5_6_7
24,0,25,"As hobbies, John likes reading, rowing, aerobics, and cycling in his free time.","John's free-time hobbies are aquatic gardening, aerobics, bicycling, and spelunking.",3_7_8_10,3_5_6_7
25,0,26,"As hobbies, John likes reading, rowing, aerobics, and cycling in his free time.","In his free time, John likes jazzercise, cycling, aquatic gardening, and caving as hobbies.",3_7_8_10,3_5_6_7
26,0,27,"As hobbies, John likes reading, rowing, aerobics, and cycling in his free time.","As hobbies, John likes bicycling, aquatic gardening, jazzercise, and potholing in his free time.",3_7_8_10,3_5_6_7
27,0,28,"As hobbies, John likes reading, rowing, aerobics, and cycling in his free time.","As hobbies, John likes water gardening, cycling, spelunking, and jazzercise in his free time.",3_7_8_10,3_5_6_7
28,0,29,"As hobbies, John likes reading, rowing, aerobics, and cycling in his free time.","In his free time, John likes caving, jazzercise, cycling, and water gardening as hobbies.",3_7_8_10,3_5_6_7
