,index_1,index_2,text_1,text_2,label_1,label_2
0,0,1,"In his free time, John likes aquatic gardening, jazzercise, biking, reading, and writing journals as hobbies.","In his free time, John likes journal writings, jazzercise, aquatic gardening, reading, and bicycling as hobbies.",3_5_7_8_9,3_5_7_8_9
1,0,2,"In his free time, John likes aquatic gardening, jazzercise, biking, reading, and writing journals as hobbies.","In his free time, John likes water gardening, journal writings, reading, aerobics, and cycling as hobbies.",3_5_7_8_9,3_5_7_8_9
2,0,3,"In his free time, John likes aquatic gardening, jazzercise, biking, reading, and writing journals as hobbies.","John's free-time hobbies are biking, water gardening, journaling, jazzercise, and reading.",3_5_7_8_9,3_5_7_8_9
3,0,4,"In his free time, John likes aquatic gardening, jazzercise, biking, reading, and writing journals as hobbies.","John's free-time hobbies are aquatic gardening, journal writings, reading, cycling, and jazzercise.",3_5_7_8_9,3_5_7_8_9
4,0,5,"In his free time, John likes aquatic gardening, jazzercise, biking, reading, and writing journals as hobbies.","In his free time, John likes water gardening, aerobics, reading, biking, and journaling as hobbies.",3_5_7_8_9,3_5_7_8_9
5,0,6,"In his free time, John likes aquatic gardening, jazzercise, biking, reading, and writing journals as hobbies.","In his free time, John likes reading, aquatic gardening, bicycling, jazzercise, and writing journals as hobbies.",3_5_7_8_9,3_5_7_8_9
6,0,7,"In his free time, John likes aquatic gardening, jazzercise, biking, reading, and writing journals as hobbies.","As hobbies, John likes bicycling, aerobics, water gardening, writing journals, and reading in his free time.",3_5_7_8_9,3_5_7_8_9
7,0,8,"In his free time, John likes aquatic gardening, jazzercise, biking, reading, and writing journals as hobbies.","As hobbies, John likes reading, cycling, journal writings, aerobics, and aquatic gardening in his free time.",3_5_7_8_9,3_5_7_8_9
8,0,9,"In his free time, John likes aquatic gardening, jazzercise, biking, reading, and writing journals as hobbies.","As hobbies, John likes bicycling, journal writings, reading, aquatic gardening, and jazzercise in his free time.",3_5_7_8_9,3_5_7_8_9
9,0,10,"In his free time, John likes aquatic gardening, jazzercise, biking, reading, and writing journals as hobbies.","John's free-time hobbies are aerobics, rowing, caving, jogging, journal writings, and making ceramics.",3_5_7_8_9,1_3_4_6_9_10
10,0,11,"In his free time, John likes aquatic gardening, jazzercise, biking, reading, and writing journals as hobbies.","In his free time, John likes aerobics, jogging, journal writings, spelunking, rowing, and making pottery as hobbies.",3_5_7_8_9,1_3_4_6_9_10
11,0,12,"In his free time, John likes aquatic gardening, jazzercise, biking, reading, and writing journals as hobbies.","In his free time, John likes caving, sculling, running, aerobics, making pottery, and writing journals as hobbies.",3_5_7_8_9,1_3_4_6_9_10
12,0,13,"In his free time, John likes aquatic gardening, jazzercise, biking, reading, and writing journals as hobbies.","In his free time, John likes rowing, making ceramics, running, aerobics, journal writings, and caving as hobbies.",3_5_7_8_9,1_3_4_6_9_10
13,0,14,"In his free time, John likes aquatic gardening, jazzercise, biking, reading, and writing journals as hobbies.","In his free time, John likes writing journals, jogging, jazzercise, rowing, potholing, and making pottery as hobbies.",3_5_7_8_9,1_3_4_6_9_10
14,0,15,"In his free time, John likes aquatic gardening, jazzercise, biking, reading, and writing journals as hobbies.","In his free time, John likes writing journals, potholing, making ceramics, jogging, jazzercise, and rowing as hobbies.",3_5_7_8_9,1_3_4_6_9_10
15,0,16,"In his free time, John likes aquatic gardening, jazzercise, biking, reading, and writing journals as hobbies.","John's free-time hobbies are journal writings, jazzercise, potholing, sculling, jogging, and making pottery.",3_5_7_8_9,1_3_4_6_9_10
16,0,17,"In his free time, John likes aquatic gardening, jazzercise, biking, reading, and writing journals as hobbies.","John's free-time hobbies are making ceramics, rowing, jazzercise, journaling, caving, and running.",3_5_7_8_9,1_3_4_6_9_10
17,0,18,"In his free time, John likes aquatic gardening, jazzercise, biking, reading, and writing journals as hobbies.","John's free-time hobbies are running, aerobics, journaling, making ceramics, rowing, and potholing.",3_5_7_8_9,1_3_4_6_9_10
18,0,19,"In his free time, John likes aquatic gardening, jazzercise, biking, reading, and writing journals as hobbies.","As hobbies, John likes jazzercise, journaling, sculling, making pottery, running, and caving in his free time.",3_5_7_8_9,1_3_4_6_9_10
19,0,20,"In his free time, John likes aquatic gardening, jazzercise, biking, reading, and writing journals as hobbies.","As hobbies, John likes running, rowing, aerobics, caving, writing journals, and making ceramics in his free time.",3_5_7_8_9,1_3_4_6_9_10
20,0,21,"In his free time, John likes aquatic gardening, jazzercise, biking, reading, and writing journals as hobbies.","In his free time, John likes potholing, jazzercise, jogging, rowing, writing journals, and making pottery as hobbies.",3_5_7_8_9,1_3_4_6_9_10
21,0,22,"In his free time, John likes aquatic gardening, jazzercise, biking, reading, and writing journals as hobbies.","In his free time, John likes journaling, aerobics, jogging, making pottery, potholing, and rowing as hobbies.",3_5_7_8_9,1_3_4_6_9_10
22,0,23,"In his free time, John likes aquatic gardening, jazzercise, biking, reading, and writing journals as hobbies.","In his free time, John likes spelunking, jogging, writing journals, rowing, making pottery, and aerobics as hobbies.",3_5_7_8_9,1_3_4_6_9_10
23,0,24,"In his free time, John likes aquatic gardening, jazzercise, biking, reading, and writing journals as hobbies.","In his free time, John likes potholing, running, aerobics, writing journals, rowing, and making pottery as hobbies.",3_5_7_8_9,1_3_4_6_9_10
