,index_1,index_2,text_1,text_2,label_1,label_2
0,0,1,"As hobbies, John likes running, sculling, aquatic gardening, Drone flying, cycling, and caving in his free time.","John's free-time hobbies are cycling, jogging, water gardening, potholing, piloting Aerial drones, and sculling.",1_2_5_6_7_10,1_2_5_6_7_10
1,0,2,"As hobbies, John likes running, sculling, aquatic gardening, Drone flying, cycling, and caving in his free time.","As hobbies, John likes cycling, aquatic gardening, running, sculling, Drone flying, and potholing in his free time.",1_2_5_6_7_10,1_2_5_6_7_10
2,0,3,"As hobbies, John likes running, sculling, aquatic gardening, Drone flying, cycling, and caving in his free time.","John's free-time hobbies are bicycling, Drone flying, jogging, spelunking, aquatic gardening, and rowing.",1_2_5_6_7_10,1_2_5_6_7_10
3,0,4,"As hobbies, John likes running, sculling, aquatic gardening, Drone flying, cycling, and caving in his free time.","In his free time, John likes cycling, spelunking, aquatic gardening, rowing, piloting Aerial drones, and running as hobbies.",1_2_5_6_7_10,1_2_5_6_7_10
4,0,5,"As hobbies, John likes running, sculling, aquatic gardening, Drone flying, cycling, and caving in his free time.","John's free-time hobbies are biking, caving, rowing, aquatic gardening, piloting Aerial drones, and running.",1_2_5_6_7_10,1_2_5_6_7_10
5,0,6,"As hobbies, John likes running, sculling, aquatic gardening, Drone flying, cycling, and caving in his free time.","As hobbies, John likes Drone flying, sculling, running, aquatic gardening, bicycling, and spelunking in his free time.",1_2_5_6_7_10,1_2_5_6_7_10
6,0,7,"As hobbies, John likes running, sculling, aquatic gardening, Drone flying, cycling, and caving in his free time.","As hobbies, John likes running, spelunking, sculling, Drone flying, aquatic gardening, and biking in his free time.",1_2_5_6_7_10,1_2_5_6_7_10
7,0,8,"As hobbies, John likes running, sculling, aquatic gardening, Drone flying, cycling, and caving in his free time.","John's free-time hobbies are water gardening, biking, rowing, Drone flying, jogging, and potholing.",1_2_5_6_7_10,1_2_5_6_7_10
8,0,9,"As hobbies, John likes running, sculling, aquatic gardening, Drone flying, cycling, and caving in his free time.","John's free-time hobbies are piloting Aerial drones, rowing, running, aquatic gardening, cycling, and caving.",1_2_5_6_7_10,1_2_5_6_7_10
9,0,10,"As hobbies, John likes running, sculling, aquatic gardening, Drone flying, cycling, and caving in his free time.","As hobbies, John likes water gardening, piloting Aerial drones, rowing, bicycling, jogging, and spelunking in his free time.",1_2_5_6_7_10,1_2_5_6_7_10
