,index_1,index_2,text_1,text_2,label_1,label_2
0,0,1,"John's free-time hobbies are aerobics, writing journals, making ceramics, and rowing.","John's free-time hobbies are jazzercise, sculling, making ceramics, and journal writings.",3_4_9_10,3_4_9_10
1,0,2,"John's free-time hobbies are aerobics, writing journals, making ceramics, and rowing.","In his free time, John likes rowing, writing journals, making pottery, and aerobics as hobbies.",3_4_9_10,3_4_9_10
2,0,3,"John's free-time hobbies are aerobics, writing journals, making ceramics, and rowing.","As hobbies, John likes rowing, jazzercise, making pottery, and journal writings in his free time.",3_4_9_10,3_4_9_10
3,0,4,"John's free-time hobbies are aerobics, writing journals, making ceramics, and rowing.","John's free-time hobbies are making ceramics, rowing, jazzercise, and writing journals.",3_4_9_10,3_4_9_10
4,0,5,"John's free-time hobbies are aerobics, writing journals, making ceramics, and rowing.","In his free time, John likes jazzercise, making pottery, sculling, and writing journals as hobbies.",3_4_9_10,3_4_9_10
5,0,6,"John's free-time hobbies are aerobics, writing journals, making ceramics, and rowing.","In his free time, John likes journal writings, aerobics, making ceramics, and rowing as hobbies.",3_4_9_10,3_4_9_10
6,0,7,"John's free-time hobbies are aerobics, writing journals, making ceramics, and rowing.","John's free-time hobbies are making ceramics, jazzercise, journal writings, and rowing.",3_4_9_10,3_4_9_10
7,0,8,"John's free-time hobbies are aerobics, writing journals, making ceramics, and rowing.","John's free-time hobbies are journaling, making ceramics, sculling, and aerobics.",3_4_9_10,3_4_9_10
8,0,9,"John's free-time hobbies are aerobics, writing journals, making ceramics, and rowing.","In his free time, John likes sculling, writing journals, jazzercise, and making ceramics as hobbies.",3_4_9_10,3_4_9_10
9,0,10,"John's free-time hobbies are aerobics, writing journals, making ceramics, and rowing.","As hobbies, John likes journal writings, sculling, making pottery, and aerobics in his free time.",3_4_9_10,3_4_9_10
10,0,11,"John's free-time hobbies are aerobics, writing journals, making ceramics, and rowing.","As hobbies, John likes journaling, aerobics, making ceramics, and rowing in his free time.",3_4_9_10,3_4_9_10
11,0,12,"John's free-time hobbies are aerobics, writing journals, making ceramics, and rowing.","As hobbies, John likes journal writings, making pottery, jazzercise, and sculling in his free time.",3_4_9_10,3_4_9_10
12,0,13,"John's free-time hobbies are aerobics, writing journals, making ceramics, and rowing.","John's free-time hobbies are rowing, making pottery, jazzercise, and journaling.",3_4_9_10,3_4_9_10
13,0,14,"John's free-time hobbies are aerobics, writing journals, making ceramics, and rowing.","In his free time, John likes journal writings, rowing, making pottery, and jazzercise as hobbies.",3_4_9_10,3_4_9_10
14,0,15,"John's free-time hobbies are aerobics, writing journals, making ceramics, and rowing.","As hobbies, John likes aerobics, journal writings, sculling, and making ceramics in his free time.",3_4_9_10,3_4_9_10
15,0,16,"John's free-time hobbies are aerobics, writing journals, making ceramics, and rowing.","As hobbies, John likes making pottery, writing journals, sculling, and aerobics in his free time.",3_4_9_10,3_4_9_10
16,0,17,"John's free-time hobbies are aerobics, writing journals, making ceramics, and rowing.","In his free time, John likes making ceramics, jazzercise, writing journals, and sculling as hobbies.",3_4_9_10,3_4_9_10
17,0,18,"John's free-time hobbies are aerobics, writing journals, making ceramics, and rowing.","John's free-time hobbies are jazzercise, journaling, sculling, and making pottery.",3_4_9_10,3_4_9_10
