,index_1,index_2,text_1,text_2,label_1,label_2,phi_identification,A21_identification,Cohere_identification,Ministral_identification,Llama_identification,gpt_identification
0,0,1,"In his free time, John likes bicycling, Drone flying, aerobics, and water gardening as hobbies.","In his free time, John likes Drone flying, cycling, aquatic gardening, and jazzercise as hobbies.",2_3_5_7,2_3_5_7,FALSE,False,False,True,False,True
1,0,2,"In his free time, John likes bicycling, Drone flying, aerobics, and water gardening as hobbies.","John's free-time hobbies are jazzercise, cycling, water gardening, and piloting Aerial drones.",2_3_5_7,2_3_5_7,FALSE,False,False,True,False,True
2,0,3,"In his free time, John likes bicycling, Drone flying, aerobics, and water gardening as hobbies.","John's free-time hobbies are aerobics, aquatic gardening, bicycling, and Drone flying.",2_3_5_7,2_3_5_7,TRUE,True,True,True,False,True
3,0,4,"In his free time, John likes bicycling, Drone flying, aerobics, and water gardening as hobbies.","In his free time, John likes Drone flying, biking, aquatic gardening, and jazzercise as hobbies.",2_3_5_7,2_3_5_7,FALSE,False,False,True,False,False
4,0,5,"In his free time, John likes bicycling, Drone flying, aerobics, and water gardening as hobbies.","As hobbies, John likes biking, water gardening, aerobics, and piloting Aerial drones in his free time.",2_3_5_7,2_3_5_7,TRUE,True,True,True,True,True
5,0,6,"In his free time, John likes bicycling, Drone flying, aerobics, and water gardening as hobbies.","John's free-time hobbies are Drone flying, biking, aerobics, and aquatic gardening.",2_3_5_7,2_3_5_7,TRUE,True,True,True,False,True
6,0,7,"In his free time, John likes bicycling, Drone flying, aerobics, and water gardening as hobbies.","In his free time, John likes Drone flying, aerobics, biking, and aquatic gardening as hobbies.",2_3_5_7,2_3_5_7,TRUE,True,True,True,False,True
7,0,8,"In his free time, John likes bicycling, Drone flying, aerobics, and water gardening as hobbies.","John's free-time hobbies are water gardening, jazzercise, biking, and piloting Aerial drones.",2_3_5_7,2_3_5_7,TRUE,False,False,True,False,True
8,0,9,"In his free time, John likes bicycling, Drone flying, aerobics, and water gardening as hobbies.","In his free time, John likes cycling, aerobics, water gardening, and piloting Aerial drones as hobbies.",2_3_5_7,2_3_5_7,TRUE,False,False,True,False,True
9,0,10,"In his free time, John likes bicycling, Drone flying, aerobics, and water gardening as hobbies.","John's free-time hobbies are piloting Aerial drones, jazzercise, aquatic gardening, and biking.",2_3_5_7,2_3_5_7,TRUE,True,False,True,False,True
10,0,11,"In his free time, John likes bicycling, Drone flying, aerobics, and water gardening as hobbies.","In his free time, John likes piloting Aerial drones, aquatic gardening, jazzercise, and biking as hobbies.",2_3_5_7,2_3_5_7,FALSE,True,False,True,False,True
