,index_1,index_2,text_1,text_2,label_1,label_2,phi_identification,A21_identification,Cohere_identification,Ministral_identification,Llama_identification,gpt_identification
0,0,1,"In his free time, John likes reading, Drone flying, caving, rowing, running, and cycling as hobbies.","In his free time, John likes cycling, sculling, reading, caving, piloting Aerial drones, and running as hobbies.",1_2_6_7_8_10,1_2_6_7_8_10,FALSE,True,False,True,False,True
1,0,2,"In his free time, John likes reading, Drone flying, caving, rowing, running, and cycling as hobbies.","As hobbies, John likes running, biking, caving, reading, sculling, and Drone flying in his free time.",1_2_6_7_8_10,1_2_6_7_8_10,TRUE,True,True,True,False,True
2,0,3,"In his free time, John likes reading, Drone flying, caving, rowing, running, and cycling as hobbies.","In his free time, John likes jogging, potholing, reading, biking, Drone flying, and sculling as hobbies.",1_2_6_7_8_10,1_2_6_7_8_10,FALSE,True,False,True,False,False
3,0,4,"In his free time, John likes reading, Drone flying, caving, rowing, running, and cycling as hobbies.","As hobbies, John likes spelunking, running, rowing, reading, Drone flying, and cycling in his free time.",1_2_6_7_8_10,1_2_6_7_8_10,TRUE,True,True,True,True,True
4,0,5,"In his free time, John likes reading, Drone flying, caving, rowing, running, and cycling as hobbies.","John's free-time hobbies are piloting Aerial drones, caving, rowing, reading, bicycling, and running.",1_2_6_7_8_10,1_2_6_7_8_10,TRUE,True,True,True,False,True
5,0,6,"In his free time, John likes reading, Drone flying, caving, rowing, running, and cycling as hobbies.","In his free time, John likes running, reading, sculling, Drone flying, bicycling, and caving as hobbies.",1_2_6_7_8_10,1_2_6_7_8_10,FALSE,True,True,True,False,False
6,0,7,"In his free time, John likes reading, Drone flying, caving, rowing, running, and cycling as hobbies.","In his free time, John likes cycling, reading, jogging, sculling, Drone flying, and spelunking as hobbies.",1_2_6_7_8_10,1_2_6_7_8_10,TRUE,False,False,True,False,True
7,0,8,"In his free time, John likes reading, Drone flying, caving, rowing, running, and cycling as hobbies.","In his free time, John likes biking, sculling, running, caving, Drone flying, and reading as hobbies.",1_2_6_7_8_10,1_2_6_7_8_10,FALSE,True,False,True,False,False
8,0,9,"In his free time, John likes reading, Drone flying, caving, rowing, running, and cycling as hobbies.","John's free-time hobbies are biking, caving, rowing, running, piloting Aerial drones, and reading.",1_2_6_7_8_10,1_2_6_7_8_10,TRUE,True,True,True,True,True
9,0,10,"In his free time, John likes reading, Drone flying, caving, rowing, running, and cycling as hobbies.","John's free-time hobbies are reading, caving, sculling, Drone flying, cycling, and running.",1_2_6_7_8_10,1_2_6_7_8_10,TRUE,True,True,True,False,True
10,0,11,"In his free time, John likes reading, Drone flying, caving, rowing, running, and cycling as hobbies.","John's free-time hobbies are bicycling, reading, piloting Aerial drones, sculling, jogging, and caving.",1_2_6_7_8_10,1_2_6_7_8_10,TRUE,True,True,True,False,True
11,0,12,"In his free time, John likes reading, Drone flying, caving, rowing, running, and cycling as hobbies.","In his free time, John likes cycling, piloting Aerial drones, sculling, and spelunking as hobbies.",1_2_6_7_8_10,2_6_7_10,FALSE,False,False,True,False,False
12,0,13,"In his free time, John likes reading, Drone flying, caving, rowing, running, and cycling as hobbies.","John's free-time hobbies are Drone flying, sculling, potholing, and bicycling.",1_2_6_7_8_10,2_6_7_10,FALSE,False,False,True,False,False
13,0,14,"In his free time, John likes reading, Drone flying, caving, rowing, running, and cycling as hobbies.","In his free time, John likes Drone flying, potholing, rowing, and biking as hobbies.",1_2_6_7_8_10,2_6_7_10,FALSE,False,False,True,False,False
14,0,15,"In his free time, John likes reading, Drone flying, caving, rowing, running, and cycling as hobbies.","John's free-time hobbies are Drone flying, sculling, potholing, and cycling.",1_2_6_7_8_10,2_6_7_10,FALSE,False,False,True,False,False
15,0,16,"In his free time, John likes reading, Drone flying, caving, rowing, running, and cycling as hobbies.","As hobbies, John likes Drone flying, potholing, sculling, and biking in his free time.",1_2_6_7_8_10,2_6_7_10,FALSE,False,False,True,False,False
16,0,17,"In his free time, John likes reading, Drone flying, caving, rowing, running, and cycling as hobbies.","In his free time, John likes spelunking, biking, Drone flying, and rowing as hobbies.",1_2_6_7_8_10,2_6_7_10,FALSE,False,False,True,False,False
