,index_1,index_2,text_1,text_2,label_1,label_2,phi_identification,A21_identification,Cohere_identification,Ministral_identification,Llama_identification,gpt_identification
0,0,1,"In his free time, John likes making pottery, piloting Aerial drones, water gardening, reading, and journal writings as hobbies.","In his free time, John likes aquatic gardening, making pottery, writing journals, piloting Aerial drones, and reading as hobbies.",2_4_5_8_9,2_4_5_8_9,TRUE,True,True,True,True,True
1,0,2,"In his free time, John likes making pottery, piloting Aerial drones, water gardening, reading, and journal writings as hobbies.","As hobbies, John likes reading, writing journals, piloting Aerial drones, making pottery, and water gardening in his free time.",2_4_5_8_9,2_4_5_8_9,TRUE,True,True,True,True,True
2,0,3,"In his free time, John likes making pottery, piloting Aerial drones, water gardening, reading, and journal writings as hobbies.","John's free-time hobbies are water gardening, making ceramics, writing journals, Drone flying, and reading.",2_4_5_8_9,2_4_5_8_9,TRUE,True,True,True,False,True
3,0,4,"In his free time, John likes making pottery, piloting Aerial drones, water gardening, reading, and journal writings as hobbies.","In his free time, John likes reading, water gardening, making pottery, journal writings, and piloting Aerial drones as hobbies.",2_4_5_8_9,2_4_5_8_9,TRUE,True,True,True,True,True
4,0,5,"In his free time, John likes making pottery, piloting Aerial drones, water gardening, reading, and journal writings as hobbies.","As hobbies, John likes piloting Aerial drones, reading, aquatic gardening, journal writings, and making ceramics in his free time.",2_4_5_8_9,2_4_5_8_9,TRUE,True,True,True,False,True
5,0,6,"In his free time, John likes making pottery, piloting Aerial drones, water gardening, reading, and journal writings as hobbies.","As hobbies, John likes making ceramics, piloting Aerial drones, reading, journal writings, and water gardening in his free time.",2_4_5_8_9,2_4_5_8_9,TRUE,True,True,True,True,True
6,0,7,"In his free time, John likes making pottery, piloting Aerial drones, water gardening, reading, and journal writings as hobbies.","John's free-time hobbies are reading, making pottery, aquatic gardening, journaling, and Drone flying.",2_4_5_8_9,2_4_5_8_9,TRUE,True,True,True,False,True
7,0,8,"In his free time, John likes making pottery, piloting Aerial drones, water gardening, reading, and journal writings as hobbies.","John's free-time hobbies are reading, making pottery, aquatic gardening, journal writings, and Drone flying.",2_4_5_8_9,2_4_5_8_9,TRUE,True,True,True,False,True
8,0,9,"In his free time, John likes making pottery, piloting Aerial drones, water gardening, reading, and journal writings as hobbies.","John's free-time hobbies are writing journals, Drone flying, water gardening, reading, and making pottery.",2_4_5_8_9,2_4_5_8_9,TRUE,True,True,True,True,True
9,0,10,"In his free time, John likes making pottery, piloting Aerial drones, water gardening, reading, and journal writings as hobbies.","In his free time, John likes Drone flying, making pottery, reading, writing journals, and water gardening as hobbies.",2_4_5_8_9,2_4_5_8_9,TRUE,True,True,True,True,True
10,0,11,"In his free time, John likes making pottery, piloting Aerial drones, water gardening, reading, and journal writings as hobbies.","As hobbies, John likes reading, making ceramics, aquatic gardening, writing journals, and piloting Aerial drones in his free time.",2_4_5_8_9,2_4_5_8_9,TRUE,True,True,True,True,True
11,0,12,"In his free time, John likes making pottery, piloting Aerial drones, water gardening, reading, and journal writings as hobbies.","John's free-time hobbies are reading, journaling, Drone flying, making pottery, and water gardening.",2_4_5_8_9,2_4_5_8_9,TRUE,True,True,True,True,True
12,0,13,"In his free time, John likes making pottery, piloting Aerial drones, water gardening, reading, and journal writings as hobbies.","In his free time, John likes reading, water gardening, making ceramics, journal writings, and piloting Aerial drones as hobbies.",2_4_5_8_9,2_4_5_8_9,TRUE,True,True,True,False,True
13,0,14,"In his free time, John likes making pottery, piloting Aerial drones, water gardening, reading, and journal writings as hobbies.","John's free-time hobbies are Drone flying, making pottery, writing journals, reading, and water gardening.",2_4_5_8_9,2_4_5_8_9,TRUE,True,True,True,True,True
14,0,15,"In his free time, John likes making pottery, piloting Aerial drones, water gardening, reading, and journal writings as hobbies.","As hobbies, John likes aquatic gardening, Drone flying, making ceramics, reading, and writing journals in his free time.",2_4_5_8_9,2_4_5_8_9,TRUE,True,True,True,True,True
15,0,16,"In his free time, John likes making pottery, piloting Aerial drones, water gardening, reading, and journal writings as hobbies.","John's free-time hobbies are journal writings, Drone flying, making ceramics, reading, and water gardening.",2_4_5_8_9,2_4_5_8_9,TRUE,True,True,True,False,True
16,0,17,"In his free time, John likes making pottery, piloting Aerial drones, water gardening, reading, and journal writings as hobbies.","John's free-time hobbies are reading, water gardening, making pottery, writing journals, and piloting Aerial drones.",2_4_5_8_9,2_4_5_8_9,TRUE,True,True,True,True,True
17,0,18,"In his free time, John likes making pottery, piloting Aerial drones, water gardening, reading, and journal writings as hobbies.","John's free-time hobbies are making pottery, reading, aquatic gardening, Drone flying, and journal writings.",2_4_5_8_9,2_4_5_8_9,TRUE,True,True,True,False,True
