,index_1,index_2,text_1,text_2,label_1,label_2,phi_identification,A21_identification,Cohere_identification,Ministral_identification,Llama_identification,gpt_identification
0,0,1,"In his free time, John likes aquatic gardening, jazzercise, biking, reading, and writing journals as hobbies.","In his free time, John likes journal writings, jazzercise, aquatic gardening, reading, and bicycling as hobbies.",3_5_7_8_9,3_5_7_8_9,TRUE,True,True,True,True,True
1,0,2,"In his free time, John likes aquatic gardening, jazzercise, biking, reading, and writing journals as hobbies.","In his free time, John likes water gardening, journal writings, reading, aerobics, and cycling as hobbies.",3_5_7_8_9,3_5_7_8_9,FALSE,True,False,True,False,True
2,0,3,"In his free time, John likes aquatic gardening, jazzercise, biking, reading, and writing journals as hobbies.","John's free-time hobbies are biking, water gardening, journaling, jazzercise, and reading.",3_5_7_8_9,3_5_7_8_9,TRUE,True,True,True,False,True
3,0,4,"In his free time, John likes aquatic gardening, jazzercise, biking, reading, and writing journals as hobbies.","John's free-time hobbies are aquatic gardening, journal writings, reading, cycling, and jazzercise.",3_5_7_8_9,3_5_7_8_9,TRUE,True,True,True,True,True
4,0,5,"In his free time, John likes aquatic gardening, jazzercise, biking, reading, and writing journals as hobbies.","In his free time, John likes water gardening, aerobics, reading, biking, and journaling as hobbies.",3_5_7_8_9,3_5_7_8_9,TRUE,True,True,True,False,True
5,0,6,"In his free time, John likes aquatic gardening, jazzercise, biking, reading, and writing journals as hobbies.","In his free time, John likes reading, aquatic gardening, bicycling, jazzercise, and writing journals as hobbies.",3_5_7_8_9,3_5_7_8_9,TRUE,True,True,True,True,True
6,0,7,"In his free time, John likes aquatic gardening, jazzercise, biking, reading, and writing journals as hobbies.","As hobbies, John likes bicycling, aerobics, water gardening, writing journals, and reading in his free time.",3_5_7_8_9,3_5_7_8_9,TRUE,True,True,True,False,True
7,0,8,"In his free time, John likes aquatic gardening, jazzercise, biking, reading, and writing journals as hobbies.","As hobbies, John likes reading, cycling, journal writings, aerobics, and aquatic gardening in his free time.",3_5_7_8_9,3_5_7_8_9,TRUE,True,True,True,False,True
8,0,9,"In his free time, John likes aquatic gardening, jazzercise, biking, reading, and writing journals as hobbies.","As hobbies, John likes bicycling, journal writings, reading, aquatic gardening, and jazzercise in his free time.",3_5_7_8_9,3_5_7_8_9,TRUE,True,True,True,True,True
9,0,10,"In his free time, John likes aquatic gardening, jazzercise, biking, reading, and writing journals as hobbies.","John's free-time hobbies are aerobics, rowing, caving, jogging, journal writings, and making ceramics.",3_5_7_8_9,1_3_4_6_9_10,FALSE,False,False,False,False,False
