,index_1,index_2,text_1,text_2,label_1,label_2,phi_identification,A21_identification,Cohere_identification,Ministral_identification,Llama_identification,gpt_identification
0,0,1,"In his free time, John likes potholing, piloting Aerial drones, sculling, water gardening, writing journals, and cycling as hobbies.","John's free-time hobbies are sculling, journaling, caving, Drone flying, water gardening, and biking.",2_5_6_7_9_10,2_5_6_7_9_10,TRUE,True,True,True,False,True
1,0,2,"In his free time, John likes potholing, piloting Aerial drones, sculling, water gardening, writing journals, and cycling as hobbies.","As hobbies, John likes journaling, sculling, bicycling, aquatic gardening, spelunking, and Drone flying in his free time.",2_5_6_7_9_10,2_5_6_7_9_10,TRUE,True,True,True,False,True
2,0,3,"In his free time, John likes potholing, piloting Aerial drones, sculling, water gardening, writing journals, and cycling as hobbies.","As hobbies, John likes cycling, Drone flying, caving, sculling, journal writings, and water gardening in his free time.",2_5_6_7_9_10,2_5_6_7_9_10,TRUE,True,True,True,False,True
3,0,4,"In his free time, John likes potholing, piloting Aerial drones, sculling, water gardening, writing journals, and cycling as hobbies.","As hobbies, John likes cycling, aquatic gardening, rowing, journal writings, potholing, and Drone flying in his free time.",2_5_6_7_9_10,2_5_6_7_9_10,TRUE,True,True,True,False,True
4,0,5,"In his free time, John likes potholing, piloting Aerial drones, sculling, water gardening, writing journals, and cycling as hobbies.","John's free-time hobbies are jogging, bicycling, journal writings, rowing, jazzercise, and reading.",2_5_6_7_9_10,1_3_7_8_9_10,FALSE,False,False,True,False,False
5,0,6,"In his free time, John likes potholing, piloting Aerial drones, sculling, water gardening, writing journals, and cycling as hobbies.","As hobbies, John likes journaling, rowing, biking, reading, running, and aerobics in his free time.",2_5_6_7_9_10,1_3_7_8_9_10,FALSE,False,False,True,False,False
6,0,7,"In his free time, John likes potholing, piloting Aerial drones, sculling, water gardening, writing journals, and cycling as hobbies.","As hobbies, John likes sculling, running, reading, journaling, biking, and aerobics in his free time.",2_5_6_7_9_10,1_3_7_8_9_10,FALSE,False,False,True,False,False
7,0,8,"In his free time, John likes potholing, piloting Aerial drones, sculling, water gardening, writing journals, and cycling as hobbies.","As hobbies, John likes jazzercise, journal writings, jogging, bicycling, reading, and rowing in his free time.",2_5_6_7_9_10,1_3_7_8_9_10,FALSE,True,False,False,False,False
8,0,9,"In his free time, John likes potholing, piloting Aerial drones, sculling, water gardening, writing journals, and cycling as hobbies.","In his free time, John likes aerobics, writing journals, sculling, reading, cycling, and jogging as hobbies.",2_5_6_7_9_10,1_3_7_8_9_10,FALSE,True,False,True,False,False
9,0,10,"In his free time, John likes potholing, piloting Aerial drones, sculling, water gardening, writing journals, and cycling as hobbies.","In his free time, John likes writing journals, cycling, rowing, reading, jazzercise, and running as hobbies.",2_5_6_7_9_10,1_3_7_8_9_10,FALSE,False,False,True,False,False
10,0,11,"In his free time, John likes potholing, piloting Aerial drones, sculling, water gardening, writing journals, and cycling as hobbies.","John's free-time hobbies are jazzercise, running, journaling, reading, biking, and sculling.",2_5_6_7_9_10,1_3_7_8_9_10,FALSE,False,False,True,False,False
11,0,12,"In his free time, John likes potholing, piloting Aerial drones, sculling, water gardening, writing journals, and cycling as hobbies.","In his free time, John likes journal writings, sculling, jazzercise, jogging, biking, and reading as hobbies.",2_5_6_7_9_10,1_3_7_8_9_10,FALSE,False,False,True,False,False
12,0,13,"In his free time, John likes potholing, piloting Aerial drones, sculling, water gardening, writing journals, and cycling as hobbies.","John's free-time hobbies are rowing, aerobics, biking, writing journals, reading, and running.",2_5_6_7_9_10,1_3_7_8_9_10,FALSE,False,False,True,False,False
13,0,14,"In his free time, John likes potholing, piloting Aerial drones, sculling, water gardening, writing journals, and cycling as hobbies.","John's free-time hobbies are sculling, bicycling, aerobics, jogging, journal writings, and reading.",2_5_6_7_9_10,1_3_7_8_9_10,FALSE,False,False,True,False,False
14,0,15,"In his free time, John likes potholing, piloting Aerial drones, sculling, water gardening, writing journals, and cycling as hobbies.","In his free time, John likes jogging, sculling, reading, writing journals, bicycling, and jazzercise as hobbies.",2_5_6_7_9_10,1_3_7_8_9_10,FALSE,True,False,True,False,False
15,0,16,"In his free time, John likes potholing, piloting Aerial drones, sculling, water gardening, writing journals, and cycling as hobbies.","As hobbies, John likes reading, Drone flying, writing journals, caving, and biking in his free time.",2_5_6_7_9_10,2_6_7_8_9,FALSE,True,True,True,False,False
16,0,17,"In his free time, John likes potholing, piloting Aerial drones, sculling, water gardening, writing journals, and cycling as hobbies.","In his free time, John likes journal writings, caving, Drone flying, reading, and cycling as hobbies.",2_5_6_7_9_10,2_6_7_8_9,FALSE,True,True,True,False,False
17,0,18,"In his free time, John likes potholing, piloting Aerial drones, sculling, water gardening, writing journals, and cycling as hobbies.","As hobbies, John likes piloting Aerial drones, cycling, potholing, journaling, and reading in his free time.",2_5_6_7_9_10,2_6_7_8_9,FALSE,True,True,True,False,True
18,0,19,"In his free time, John likes potholing, piloting Aerial drones, sculling, water gardening, writing journals, and cycling as hobbies.","John's free-time hobbies are piloting Aerial drones, bicycling, writing journals, caving, and reading.",2_5_6_7_9_10,2_6_7_8_9,FALSE,True,False,True,False,False
19,0,20,"In his free time, John likes potholing, piloting Aerial drones, sculling, water gardening, writing journals, and cycling as hobbies.","In his free time, John likes reading, writing journals, caving, piloting Aerial drones, and bicycling as hobbies.",2_5_6_7_9_10,2_6_7_8_9,FALSE,True,False,True,False,False
20,0,21,"In his free time, John likes potholing, piloting Aerial drones, sculling, water gardening, writing journals, and cycling as hobbies.","In his free time, John likes spelunking, journaling, reading, Drone flying, and bicycling as hobbies.",2_5_6_7_9_10,2_6_7_8_9,FALSE,True,True,True,False,False
21,0,22,"In his free time, John likes potholing, piloting Aerial drones, sculling, water gardening, writing journals, and cycling as hobbies.","As hobbies, John likes piloting Aerial drones, journal writings, potholing, reading, and biking in his free time.",2_5_6_7_9_10,2_6_7_8_9,FALSE,True,True,True,False,False
22,0,23,"In his free time, John likes potholing, piloting Aerial drones, sculling, water gardening, writing journals, and cycling as hobbies.","John's free-time hobbies are reading, Drone flying, caving, bicycling, and journaling.",2_5_6_7_9_10,2_6_7_8_9,FALSE,True,False,True,False,False
23,0,24,"In his free time, John likes potholing, piloting Aerial drones, sculling, water gardening, writing journals, and cycling as hobbies.","As hobbies, John likes biking, journal writings, potholing, reading, and Drone flying in his free time.",2_5_6_7_9_10,2_6_7_8_9,FALSE,True,True,True,False,True
24,0,25,"In his free time, John likes potholing, piloting Aerial drones, sculling, water gardening, writing journals, and cycling as hobbies.","In his free time, John likes Drone flying, reading, cycling, writing journals, and spelunking as hobbies.",2_5_6_7_9_10,2_6_7_8_9,FALSE,True,False,True,False,False
25,0,26,"In his free time, John likes potholing, piloting Aerial drones, sculling, water gardening, writing journals, and cycling as hobbies.","As hobbies, John likes Drone flying, journal writings, cycling, caving, and reading in his free time.",2_5_6_7_9_10,2_6_7_8_9,FALSE,True,True,True,False,False
26,0,27,"In his free time, John likes potholing, piloting Aerial drones, sculling, water gardening, writing journals, and cycling as hobbies.","In his free time, John likes reading, spelunking, Drone flying, journal writings, and biking as hobbies.",2_5_6_7_9_10,2_6_7_8_9,FALSE,True,False,True,False,False
27,0,28,"In his free time, John likes potholing, piloting Aerial drones, sculling, water gardening, writing journals, and cycling as hobbies.","John's free-time hobbies are potholing, piloting Aerial drones, reading, journal writings, and cycling.",2_5_6_7_9_10,2_6_7_8_9,FALSE,False,False,True,False,False
28,0,29,"In his free time, John likes potholing, piloting Aerial drones, sculling, water gardening, writing journals, and cycling as hobbies.","In his free time, John likes journal writings, spelunking, reading, piloting Aerial drones, and bicycling as hobbies.",2_5_6_7_9_10,2_6_7_8_9,FALSE,True,False,True,False,False
29,1,2,"John's free-time hobbies are sculling, journaling, caving, Drone flying, water gardening, and biking.","As hobbies, John likes journaling, sculling, bicycling, aquatic gardening, spelunking, and Drone flying in his free time.",2_5_6_7_9_10,2_5_6_7_9_10,TRUE,True,True,True,False,True
