,index_1,index_2,text_1,text_2,label_1,label_2,phi_identification,A21_identification,Cohere_identification,Ministral_identification,Llama_identification,gpt_identification
0,0,1,"As hobbies, John likes sculling, jogging, spelunking, and reading in his free time.","As hobbies, John likes running, reading, sculling, and caving in his free time.",1_6_8_10,1_6_8_10,TRUE,True,True,True,False,True
1,0,2,"As hobbies, John likes sculling, jogging, spelunking, and reading in his free time.","In his free time, John likes reading, running, spelunking, and sculling as hobbies.",1_6_8_10,1_6_8_10,TRUE,True,True,True,True,True
2,0,3,"As hobbies, John likes sculling, jogging, spelunking, and reading in his free time.","In his free time, John likes potholing, reading, running, and rowing as hobbies.",1_6_8_10,1_6_8_10,FALSE,True,False,True,False,True
3,0,4,"As hobbies, John likes sculling, jogging, spelunking, and reading in his free time.","As hobbies, John likes sculling, jogging, reading, and caving in his free time.",1_6_8_10,1_6_8_10,TRUE,True,False,True,False,True
4,0,5,"As hobbies, John likes sculling, jogging, spelunking, and reading in his free time.","In his free time, John likes potholing, rowing, reading, and running as hobbies.",1_6_8_10,1_6_8_10,FALSE,True,False,True,False,True
5,0,6,"As hobbies, John likes sculling, jogging, spelunking, and reading in his free time.","In his free time, John likes spelunking, rowing, reading, and running as hobbies.",1_6_8_10,1_6_8_10,FALSE,True,False,True,False,True
6,0,7,"As hobbies, John likes sculling, jogging, spelunking, and reading in his free time.","John's free-time hobbies are sculling, spelunking, reading, and running.",1_6_8_10,1_6_8_10,TRUE,True,True,True,False,True
7,0,8,"As hobbies, John likes sculling, jogging, spelunking, and reading in his free time.","As hobbies, John likes rowing, reading, jogging, and spelunking in his free time.",1_6_8_10,1_6_8_10,FALSE,True,True,True,False,True
8,0,9,"As hobbies, John likes sculling, jogging, spelunking, and reading in his free time.","In his free time, John likes spelunking, running, sculling, and reading as hobbies.",1_6_8_10,1_6_8_10,TRUE,True,True,True,False,True
9,0,10,"As hobbies, John likes sculling, jogging, spelunking, and reading in his free time.","As hobbies, John likes rowing, spelunking, reading, and running in his free time.",1_6_8_10,1_6_8_10,FALSE,True,True,True,False,True
10,0,11,"As hobbies, John likes sculling, jogging, spelunking, and reading in his free time.","As hobbies, John likes spelunking, reading, jogging, and rowing in his free time.",1_6_8_10,1_6_8_10,FALSE,True,False,True,False,False
11,0,12,"As hobbies, John likes sculling, jogging, spelunking, and reading in his free time.","In his free time, John likes jogging, reading, sculling, and spelunking as hobbies.",1_6_8_10,1_6_8_10,TRUE,True,True,True,True,True
12,0,13,"As hobbies, John likes sculling, jogging, spelunking, and reading in his free time.","John's free-time hobbies are reading, potholing, sculling, and jogging.",1_6_8_10,1_6_8_10,TRUE,True,True,True,False,True
13,0,14,"As hobbies, John likes sculling, jogging, spelunking, and reading in his free time.","As hobbies, John likes aquatic gardening, cycling, aerobics, piloting Aerial drones, writing journals, and reading in his free time.",1_6_8_10,2_3_5_7_8_9,FALSE,False,False,False,False,False
14,0,15,"As hobbies, John likes sculling, jogging, spelunking, and reading in his free time.","As hobbies, John likes aquatic gardening, aerobics, reading, journaling, biking, and Drone flying in his free time.",1_6_8_10,2_3_5_7_8_9,FALSE,False,False,False,False,False
15,0,16,"As hobbies, John likes sculling, jogging, spelunking, and reading in his free time.","In his free time, John likes aquatic gardening, biking, journal writings, jazzercise, reading, and piloting Aerial drones as hobbies.",1_6_8_10,2_3_5_7_8_9,FALSE,False,False,True,False,False
16,0,17,"As hobbies, John likes sculling, jogging, spelunking, and reading in his free time.","John's free-time hobbies are jazzercise, water gardening, reading, piloting Aerial drones, journal writings, and biking.",1_6_8_10,2_3_5_7_8_9,FALSE,False,False,False,False,False
17,0,18,"As hobbies, John likes sculling, jogging, spelunking, and reading in his free time.","John's free-time hobbies are reading, journaling, Drone flying, water gardening, jazzercise, and biking.",1_6_8_10,2_3_5_7_8_9,FALSE,False,False,False,False,False
18,0,19,"As hobbies, John likes sculling, jogging, spelunking, and reading in his free time.","John's free-time hobbies are aerobics, aquatic gardening, reading, journaling, Drone flying, and biking.",1_6_8_10,2_3_5_7_8_9,FALSE,False,False,False,False,False
19,0,20,"As hobbies, John likes sculling, jogging, spelunking, and reading in his free time.","In his free time, John likes piloting Aerial drones, reading, cycling, water gardening, aerobics, and journaling as hobbies.",1_6_8_10,2_3_5_7_8_9,FALSE,False,False,True,False,False
20,0,21,"As hobbies, John likes sculling, jogging, spelunking, and reading in his free time.","As hobbies, John likes reading, water gardening, biking, Drone flying, writing journals, and jazzercise in his free time.",1_6_8_10,2_3_5_7_8_9,FALSE,False,False,False,False,False
21,0,22,"As hobbies, John likes sculling, jogging, spelunking, and reading in his free time.","As hobbies, John likes journaling, aerobics, piloting Aerial drones, aquatic gardening, reading, and cycling in his free time.",1_6_8_10,2_3_5_7_8_9,FALSE,False,False,True,False,False
22,0,23,"As hobbies, John likes sculling, jogging, spelunking, and reading in his free time.","John's free-time hobbies are water gardening, Drone flying, reading, biking, aerobics, and journal writings.",1_6_8_10,2_3_5_7_8_9,FALSE,False,False,False,False,False
23,0,24,"As hobbies, John likes sculling, jogging, spelunking, and reading in his free time.","John's free-time hobbies are Drone flying, biking, journaling, aquatic gardening, reading, and aerobics.",1_6_8_10,2_3_5_7_8_9,FALSE,False,False,True,False,False
24,0,25,"As hobbies, John likes sculling, jogging, spelunking, and reading in his free time.","In his free time, John likes writing journals, aerobics, bicycling, Drone flying, water gardening, and reading as hobbies.",1_6_8_10,2_3_5_7_8_9,FALSE,False,False,True,False,False
25,0,26,"As hobbies, John likes sculling, jogging, spelunking, and reading in his free time.","As hobbies, John likes journaling, cycling, aerobics, aquatic gardening, Drone flying, and reading in his free time.",1_6_8_10,2_3_5_7_8_9,FALSE,False,False,False,False,False
26,0,27,"As hobbies, John likes sculling, jogging, spelunking, and reading in his free time.","John's free-time hobbies are water gardening, jazzercise, cycling, journaling, reading, and Drone flying.",1_6_8_10,2_3_5_7_8_9,FALSE,False,False,False,False,False
27,0,28,"As hobbies, John likes sculling, jogging, spelunking, and reading in his free time.","John's free-time hobbies are reading, bicycling, Drone flying, aquatic gardening, jazzercise, and journaling.",1_6_8_10,2_3_5_7_8_9,FALSE,False,False,True,False,False
28,0,29,"As hobbies, John likes sculling, jogging, spelunking, and reading in his free time.","John's free-time hobbies are water gardening, reading, aerobics, biking, writing journals, and Drone flying.",1_6_8_10,2_3_5_7_8_9,FALSE,False,False,False,False,False
29,0,30,"As hobbies, John likes sculling, jogging, spelunking, and reading in his free time.","In his free time, John likes aerobics, water gardening, journal writings, Drone flying, reading, and biking as hobbies.",1_6_8_10,2_3_5_7_8_9,FALSE,False,False,True,False,False
30,0,31,"As hobbies, John likes sculling, jogging, spelunking, and reading in his free time.","As hobbies, John likes jazzercise, journal writings, reading, Drone flying, biking, and aquatic gardening in his free time.",1_6_8_10,2_3_5_7_8_9,FALSE,False,False,False,False,False
31,0,32,"As hobbies, John likes sculling, jogging, spelunking, and reading in his free time.","In his free time, John likes aquatic gardening, cycling, jazzercise, piloting Aerial drones, journal writings, and reading as hobbies.",1_6_8_10,2_3_5_7_8_9,FALSE,False,False,True,False,False
32,0,33,"As hobbies, John likes sculling, jogging, spelunking, and reading in his free time.","John's free-time hobbies are jazzercise, water gardening, journal writings, reading, Drone flying, and bicycling.",1_6_8_10,2_3_5_7_8_9,FALSE,False,False,False,False,False
33,0,34,"As hobbies, John likes sculling, jogging, spelunking, and reading in his free time.","John's free-time hobbies are caving, jazzercise, running, sculling, and piloting Aerial drones.",1_6_8_10,1_2_3_6_10,FALSE,False,False,True,False,False
34,0,35,"As hobbies, John likes sculling, jogging, spelunking, and reading in his free time.","In his free time, John likes jazzercise, running, potholing, sculling, and Drone flying as hobbies.",1_6_8_10,1_2_3_6_10,FALSE,False,False,True,False,False
35,0,36,"As hobbies, John likes sculling, jogging, spelunking, and reading in his free time.","As hobbies, John likes sculling, running, aerobics, spelunking, and Drone flying in his free time.",1_6_8_10,1_2_3_6_10,FALSE,False,False,True,False,False
36,0,37,"As hobbies, John likes sculling, jogging, spelunking, and reading in his free time.","As hobbies, John likes piloting Aerial drones, aerobics, caving, sculling, and jogging in his free time.",1_6_8_10,1_2_3_6_10,FALSE,True,False,True,False,False
37,0,38,"As hobbies, John likes sculling, jogging, spelunking, and reading in his free time.","As hobbies, John likes caving, jogging, aerobics, sculling, and piloting Aerial drones in his free time.",1_6_8_10,1_2_3_6_10,FALSE,False,False,True,False,False
38,0,39,"As hobbies, John likes sculling, jogging, spelunking, and reading in his free time.","John's free-time hobbies are Drone flying, running, aerobics, rowing, and spelunking.",1_6_8_10,1_2_3_6_10,FALSE,False,False,True,False,False
39,0,40,"As hobbies, John likes sculling, jogging, spelunking, and reading in his free time.","As hobbies, John likes sculling, jazzercise, Drone flying, running, and spelunking in his free time.",1_6_8_10,1_2_3_6_10,FALSE,False,False,True,False,False
40,0,41,"As hobbies, John likes sculling, jogging, spelunking, and reading in his free time.","As hobbies, John likes running, Drone flying, sculling, jazzercise, and potholing in his free time.",1_6_8_10,1_2_3_6_10,FALSE,True,False,True,False,False
41,0,42,"As hobbies, John likes sculling, jogging, spelunking, and reading in his free time.","As hobbies, John likes rowing, running, spelunking, aerobics, and Drone flying in his free time.",1_6_8_10,1_2_3_6_10,FALSE,False,False,True,False,False
42,0,43,"As hobbies, John likes sculling, jogging, spelunking, and reading in his free time.","As hobbies, John likes caving, jazzercise, piloting Aerial drones, sculling, and jogging in his free time.",1_6_8_10,1_2_3_6_10,FALSE,False,False,True,False,False
43,0,44,"As hobbies, John likes sculling, jogging, spelunking, and reading in his free time.","John's free-time hobbies are spelunking, jazzercise, piloting Aerial drones, sculling, and jogging.",1_6_8_10,1_2_3_6_10,FALSE,False,False,True,False,True
44,0,45,"As hobbies, John likes sculling, jogging, spelunking, and reading in his free time.","As hobbies, John likes potholing, sculling, jazzercise, piloting Aerial drones, and running in his free time.",1_6_8_10,1_2_3_6_10,FALSE,False,False,True,False,False
45,0,46,"As hobbies, John likes sculling, jogging, spelunking, and reading in his free time.","In his free time, John likes jogging, Drone flying, caving, jazzercise, and sculling as hobbies.",1_6_8_10,1_2_3_6_10,FALSE,False,False,True,False,False
46,0,47,"As hobbies, John likes sculling, jogging, spelunking, and reading in his free time.","As hobbies, John likes sculling, caving, aerobics, running, and piloting Aerial drones in his free time.",1_6_8_10,1_2_3_6_10,FALSE,False,False,True,False,False
47,0,48,"As hobbies, John likes sculling, jogging, spelunking, and reading in his free time.","John's free-time hobbies are jogging, Drone flying, caving, sculling, and aerobics.",1_6_8_10,1_2_3_6_10,FALSE,False,False,True,False,False
48,0,49,"As hobbies, John likes sculling, jogging, spelunking, and reading in his free time.","John's free-time hobbies are rowing, potholing, aerobics, running, and piloting Aerial drones.",1_6_8_10,1_2_3_6_10,FALSE,False,False,True,False,False
49,1,2,"As hobbies, John likes running, reading, sculling, and caving in his free time.","In his free time, John likes reading, running, spelunking, and sculling as hobbies.",1_6_8_10,1_6_8_10,TRUE,True,True,True,False,True
50,1,3,"As hobbies, John likes running, reading, sculling, and caving in his free time.","In his free time, John likes potholing, reading, running, and rowing as hobbies.",1_6_8_10,1_6_8_10,FALSE,True,False,True,False,False
51,1,4,"As hobbies, John likes running, reading, sculling, and caving in his free time.","As hobbies, John likes sculling, jogging, reading, and caving in his free time.",1_6_8_10,1_6_8_10,FALSE,True,False,True,False,True
52,1,5,"As hobbies, John likes running, reading, sculling, and caving in his free time.","In his free time, John likes potholing, rowing, reading, and running as hobbies.",1_6_8_10,1_6_8_10,FALSE,True,False,True,False,True
53,1,6,"As hobbies, John likes running, reading, sculling, and caving in his free time.","In his free time, John likes spelunking, rowing, reading, and running as hobbies.",1_6_8_10,1_6_8_10,TRUE,True,True,True,False,True
54,1,7,"As hobbies, John likes running, reading, sculling, and caving in his free time.","John's free-time hobbies are sculling, spelunking, reading, and running.",1_6_8_10,1_6_8_10,TRUE,True,False,True,False,True
55,1,8,"As hobbies, John likes running, reading, sculling, and caving in his free time.","As hobbies, John likes rowing, reading, jogging, and spelunking in his free time.",1_6_8_10,1_6_8_10,FALSE,True,False,True,False,False
56,1,9,"As hobbies, John likes running, reading, sculling, and caving in his free time.","In his free time, John likes spelunking, running, sculling, and reading as hobbies.",1_6_8_10,1_6_8_10,TRUE,True,True,True,True,True
57,1,10,"As hobbies, John likes running, reading, sculling, and caving in his free time.","As hobbies, John likes rowing, spelunking, reading, and running in his free time.",1_6_8_10,1_6_8_10,FALSE,True,False,True,False,False
58,1,11,"As hobbies, John likes running, reading, sculling, and caving in his free time.","As hobbies, John likes spelunking, reading, jogging, and rowing in his free time.",1_6_8_10,1_6_8_10,FALSE,True,False,True,False,False
59,1,12,"As hobbies, John likes running, reading, sculling, and caving in his free time.","In his free time, John likes jogging, reading, sculling, and spelunking as hobbies.",1_6_8_10,1_6_8_10,TRUE,True,False,True,False,True
60,1,13,"As hobbies, John likes running, reading, sculling, and caving in his free time.","John's free-time hobbies are reading, potholing, sculling, and jogging.",1_6_8_10,1_6_8_10,TRUE,True,False,True,False,False
61,1,14,"As hobbies, John likes running, reading, sculling, and caving in his free time.","As hobbies, John likes aquatic gardening, cycling, aerobics, piloting Aerial drones, writing journals, and reading in his free time.",1_6_8_10,2_3_5_7_8_9,FALSE,False,False,False,False,False
62,1,15,"As hobbies, John likes running, reading, sculling, and caving in his free time.","As hobbies, John likes aquatic gardening, aerobics, reading, journaling, biking, and Drone flying in his free time.",1_6_8_10,2_3_5_7_8_9,FALSE,False,False,False,False,False
63,1,16,"As hobbies, John likes running, reading, sculling, and caving in his free time.","In his free time, John likes aquatic gardening, biking, journal writings, jazzercise, reading, and piloting Aerial drones as hobbies.",1_6_8_10,2_3_5_7_8_9,FALSE,False,False,True,False,False
64,1,17,"As hobbies, John likes running, reading, sculling, and caving in his free time.","John's free-time hobbies are jazzercise, water gardening, reading, piloting Aerial drones, journal writings, and biking.",1_6_8_10,2_3_5_7_8_9,FALSE,False,False,False,False,False
65,1,18,"As hobbies, John likes running, reading, sculling, and caving in his free time.","John's free-time hobbies are reading, journaling, Drone flying, water gardening, jazzercise, and biking.",1_6_8_10,2_3_5_7_8_9,FALSE,False,False,False,False,False
66,1,19,"As hobbies, John likes running, reading, sculling, and caving in his free time.","John's free-time hobbies are aerobics, aquatic gardening, reading, journaling, Drone flying, and biking.",1_6_8_10,2_3_5_7_8_9,FALSE,False,False,False,False,False
67,1,20,"As hobbies, John likes running, reading, sculling, and caving in his free time.","In his free time, John likes piloting Aerial drones, reading, cycling, water gardening, aerobics, and journaling as hobbies.",1_6_8_10,2_3_5_7_8_9,FALSE,False,False,True,False,False
68,1,21,"As hobbies, John likes running, reading, sculling, and caving in his free time.","As hobbies, John likes reading, water gardening, biking, Drone flying, writing journals, and jazzercise in his free time.",1_6_8_10,2_3_5_7_8_9,FALSE,False,False,False,False,False
69,1,22,"As hobbies, John likes running, reading, sculling, and caving in his free time.","As hobbies, John likes journaling, aerobics, piloting Aerial drones, aquatic gardening, reading, and cycling in his free time.",1_6_8_10,2_3_5_7_8_9,FALSE,False,False,True,False,False
70,1,23,"As hobbies, John likes running, reading, sculling, and caving in his free time.","John's free-time hobbies are water gardening, Drone flying, reading, biking, aerobics, and journal writings.",1_6_8_10,2_3_5_7_8_9,FALSE,False,False,False,False,False
71,1,24,"As hobbies, John likes running, reading, sculling, and caving in his free time.","John's free-time hobbies are Drone flying, biking, journaling, aquatic gardening, reading, and aerobics.",1_6_8_10,2_3_5_7_8_9,FALSE,False,False,False,False,False
72,1,25,"As hobbies, John likes running, reading, sculling, and caving in his free time.","In his free time, John likes writing journals, aerobics, bicycling, Drone flying, water gardening, and reading as hobbies.",1_6_8_10,2_3_5_7_8_9,FALSE,False,False,True,False,False
73,1,26,"As hobbies, John likes running, reading, sculling, and caving in his free time.","As hobbies, John likes journaling, cycling, aerobics, aquatic gardening, Drone flying, and reading in his free time.",1_6_8_10,2_3_5_7_8_9,FALSE,False,False,False,False,False
74,1,27,"As hobbies, John likes running, reading, sculling, and caving in his free time.","John's free-time hobbies are water gardening, jazzercise, cycling, journaling, reading, and Drone flying.",1_6_8_10,2_3_5_7_8_9,FALSE,False,False,False,False,False
75,1,28,"As hobbies, John likes running, reading, sculling, and caving in his free time.","John's free-time hobbies are reading, bicycling, Drone flying, aquatic gardening, jazzercise, and journaling.",1_6_8_10,2_3_5_7_8_9,FALSE,False,False,False,False,False
76,1,29,"As hobbies, John likes running, reading, sculling, and caving in his free time.","John's free-time hobbies are water gardening, reading, aerobics, biking, writing journals, and Drone flying.",1_6_8_10,2_3_5_7_8_9,FALSE,False,False,False,False,False
77,1,30,"As hobbies, John likes running, reading, sculling, and caving in his free time.","In his free time, John likes aerobics, water gardening, journal writings, Drone flying, reading, and biking as hobbies.",1_6_8_10,2_3_5_7_8_9,FALSE,False,False,True,False,False
78,1,31,"As hobbies, John likes running, reading, sculling, and caving in his free time.","As hobbies, John likes jazzercise, journal writings, reading, Drone flying, biking, and aquatic gardening in his free time.",1_6_8_10,2_3_5_7_8_9,FALSE,False,False,False,False,False
79,1,32,"As hobbies, John likes running, reading, sculling, and caving in his free time.","In his free time, John likes aquatic gardening, cycling, jazzercise, piloting Aerial drones, journal writings, and reading as hobbies.",1_6_8_10,2_3_5_7_8_9,FALSE,False,False,False,False,False
80,1,33,"As hobbies, John likes running, reading, sculling, and caving in his free time.","John's free-time hobbies are jazzercise, water gardening, journal writings, reading, Drone flying, and bicycling.",1_6_8_10,2_3_5_7_8_9,FALSE,False,False,False,False,False
81,1,34,"As hobbies, John likes running, reading, sculling, and caving in his free time.","John's free-time hobbies are caving, jazzercise, running, sculling, and piloting Aerial drones.",1_6_8_10,1_2_3_6_10,FALSE,False,False,True,False,False
82,1,35,"As hobbies, John likes running, reading, sculling, and caving in his free time.","In his free time, John likes jazzercise, running, potholing, sculling, and Drone flying as hobbies.",1_6_8_10,1_2_3_6_10,FALSE,False,False,True,False,False
83,1,36,"As hobbies, John likes running, reading, sculling, and caving in his free time.","As hobbies, John likes sculling, running, aerobics, spelunking, and Drone flying in his free time.",1_6_8_10,1_2_3_6_10,FALSE,False,False,True,False,False
84,1,37,"As hobbies, John likes running, reading, sculling, and caving in his free time.","As hobbies, John likes piloting Aerial drones, aerobics, caving, sculling, and jogging in his free time.",1_6_8_10,1_2_3_6_10,FALSE,False,False,True,False,False
85,1,38,"As hobbies, John likes running, reading, sculling, and caving in his free time.","As hobbies, John likes caving, jogging, aerobics, sculling, and piloting Aerial drones in his free time.",1_6_8_10,1_2_3_6_10,FALSE,False,False,True,False,False
86,1,39,"As hobbies, John likes running, reading, sculling, and caving in his free time.","John's free-time hobbies are Drone flying, running, aerobics, rowing, and spelunking.",1_6_8_10,1_2_3_6_10,FALSE,False,False,True,False,False
87,1,40,"As hobbies, John likes running, reading, sculling, and caving in his free time.","As hobbies, John likes sculling, jazzercise, Drone flying, running, and spelunking in his free time.",1_6_8_10,1_2_3_6_10,FALSE,False,False,True,False,False
88,1,41,"As hobbies, John likes running, reading, sculling, and caving in his free time.","As hobbies, John likes running, Drone flying, sculling, jazzercise, and potholing in his free time.",1_6_8_10,1_2_3_6_10,FALSE,False,False,True,False,False
89,1,42,"As hobbies, John likes running, reading, sculling, and caving in his free time.","As hobbies, John likes rowing, running, spelunking, aerobics, and Drone flying in his free time.",1_6_8_10,1_2_3_6_10,FALSE,False,False,True,False,False
90,1,43,"As hobbies, John likes running, reading, sculling, and caving in his free time.","As hobbies, John likes caving, jazzercise, piloting Aerial drones, sculling, and jogging in his free time.",1_6_8_10,1_2_3_6_10,FALSE,False,False,True,False,False
91,1,44,"As hobbies, John likes running, reading, sculling, and caving in his free time.","John's free-time hobbies are spelunking, jazzercise, piloting Aerial drones, sculling, and jogging.",1_6_8_10,1_2_3_6_10,FALSE,False,False,True,False,False
92,1,45,"As hobbies, John likes running, reading, sculling, and caving in his free time.","As hobbies, John likes potholing, sculling, jazzercise, piloting Aerial drones, and running in his free time.",1_6_8_10,1_2_3_6_10,FALSE,False,False,True,False,False
93,1,46,"As hobbies, John likes running, reading, sculling, and caving in his free time.","In his free time, John likes jogging, Drone flying, caving, jazzercise, and sculling as hobbies.",1_6_8_10,1_2_3_6_10,FALSE,True,False,True,False,False
94,1,47,"As hobbies, John likes running, reading, sculling, and caving in his free time.","As hobbies, John likes sculling, caving, aerobics, running, and piloting Aerial drones in his free time.",1_6_8_10,1_2_3_6_10,FALSE,False,False,True,False,False
