,index_1,index_2,text_1,text_2,label_1,label_2,phi_identification,A21_identification,Cohere_identification,Ministral_identification,Llama_identification,gpt_identification
0,0,1,"John's free-time hobbies are journaling, running, reading, and water gardening.","John's free-time hobbies are journaling, aquatic gardening, reading, and jogging.",1_5_8_9,1_5_8_9,TRUE,True,False,True,False,True
1,0,2,"John's free-time hobbies are journaling, running, reading, and water gardening.","In his free time, John likes journal writings, reading, water gardening, and jogging as hobbies.",1_5_8_9,1_5_8_9,TRUE,True,True,True,True,True
2,0,3,"John's free-time hobbies are journaling, running, reading, and water gardening.","John's free-time hobbies are jogging, water gardening, reading, and journal writings.",1_5_8_9,1_5_8_9,TRUE,True,False,True,False,False
3,0,4,"John's free-time hobbies are journaling, running, reading, and water gardening.","John's free-time hobbies are running, water gardening, reading, and journal writings.",1_5_8_9,1_5_8_9,FALSE,True,True,True,True,True
4,0,5,"John's free-time hobbies are journaling, running, reading, and water gardening.","In his free time, John likes aquatic gardening, writing journals, reading, and running as hobbies.",1_5_8_9,1_5_8_9,TRUE,True,True,True,True,True
5,0,6,"John's free-time hobbies are journaling, running, reading, and water gardening.","As hobbies, John likes reading, aquatic gardening, journaling, and running in his free time.",1_5_8_9,1_5_8_9,TRUE,True,True,True,True,True
6,0,7,"John's free-time hobbies are journaling, running, reading, and water gardening.","John's free-time hobbies are journaling, reading, running, and aquatic gardening.",1_5_8_9,1_5_8_9,FALSE,True,True,True,False,True
7,0,8,"John's free-time hobbies are journaling, running, reading, and water gardening.","In his free time, John likes running, water gardening, writing journals, and reading as hobbies.",1_5_8_9,1_5_8_9,TRUE,True,True,True,True,True
8,0,9,"John's free-time hobbies are journaling, running, reading, and water gardening.","John's free-time hobbies are water gardening, journaling, jogging, and reading.",1_5_8_9,1_5_8_9,TRUE,True,True,True,False,True
9,0,10,"John's free-time hobbies are journaling, running, reading, and water gardening.","As hobbies, John likes aquatic gardening, jogging, journal writings, and reading in his free time.",1_5_8_9,1_5_8_9,TRUE,True,True,True,False,True
10,0,11,"John's free-time hobbies are journaling, running, reading, and water gardening.","John's free-time hobbies are aquatic gardening, reading, journal writings, and jogging.",1_5_8_9,1_5_8_9,TRUE,True,False,True,False,True
11,0,12,"John's free-time hobbies are journaling, running, reading, and water gardening.","As hobbies, John likes jogging, aquatic gardening, reading, and journal writings in his free time.",1_5_8_9,1_5_8_9,TRUE,True,True,True,False,True
12,0,13,"John's free-time hobbies are journaling, running, reading, and water gardening.","As hobbies, John likes water gardening, jogging, journaling, and reading in his free time.",1_5_8_9,1_5_8_9,TRUE,True,True,True,False,True
13,0,14,"John's free-time hobbies are journaling, running, reading, and water gardening.","As hobbies, John likes jogging, water gardening, journaling, and reading in his free time.",1_5_8_9,1_5_8_9,TRUE,True,True,True,True,True
14,0,15,"John's free-time hobbies are journaling, running, reading, and water gardening.","In his free time, John likes jogging, writing journals, water gardening, and reading as hobbies.",1_5_8_9,1_5_8_9,TRUE,True,True,True,True,True
15,0,16,"John's free-time hobbies are journaling, running, reading, and water gardening.","As hobbies, John likes jogging, aquatic gardening, journaling, and reading in his free time.",1_5_8_9,1_5_8_9,TRUE,True,True,True,False,True
16,0,17,"John's free-time hobbies are journaling, running, reading, and water gardening.","In his free time, John likes aquatic gardening, reading, jogging, and journal writings as hobbies.",1_5_8_9,1_5_8_9,TRUE,True,True,True,False,True
17,0,18,"John's free-time hobbies are journaling, running, reading, and water gardening.","In his free time, John likes reading, aquatic gardening, writing journals, and running as hobbies.",1_5_8_9,1_5_8_9,TRUE,True,True,True,True,True
18,0,19,"John's free-time hobbies are journaling, running, reading, and water gardening.","In his free time, John likes journaling, reading, jogging, and water gardening as hobbies.",1_5_8_9,1_5_8_9,TRUE,True,True,True,False,True
19,0,20,"John's free-time hobbies are journaling, running, reading, and water gardening.","John's free-time hobbies are water gardening, jogging, reading, and writing journals.",1_5_8_9,1_5_8_9,TRUE,True,False,True,False,True
20,0,21,"John's free-time hobbies are journaling, running, reading, and water gardening.","As hobbies, John likes water gardening, running, reading, and writing journals in his free time.",1_5_8_9,1_5_8_9,TRUE,True,True,True,True,True
21,0,22,"John's free-time hobbies are journaling, running, reading, and water gardening.","In his free time, John likes aquatic gardening, writing journals, reading, and running as hobbies.",1_5_8_9,1_5_8_9,TRUE,True,True,True,True,True
22,0,23,"John's free-time hobbies are journaling, running, reading, and water gardening.","In his free time, John likes journal writings, running, water gardening, and reading as hobbies.",1_5_8_9,1_5_8_9,TRUE,True,True,True,True,True
23,0,24,"John's free-time hobbies are journaling, running, reading, and water gardening.","As hobbies, John likes journal writings, jogging, reading, and aquatic gardening in his free time.",1_5_8_9,1_5_8_9,TRUE,True,True,True,False,True
24,0,25,"John's free-time hobbies are journaling, running, reading, and water gardening.","John's free-time hobbies are reading, rowing, writing journals, aerobics, aquatic gardening, and bicycling.",1_5_8_9,3_5_7_8_9_10,FALSE,False,False,True,False,False
25,0,26,"John's free-time hobbies are journaling, running, reading, and water gardening.","John's free-time hobbies are sculling, reading, cycling, journaling, water gardening, and jazzercise.",1_5_8_9,3_5_7_8_9_10,FALSE,True,False,True,False,False
26,0,27,"John's free-time hobbies are journaling, running, reading, and water gardening.","As hobbies, John likes sculling, journaling, reading, biking, jazzercise, and water gardening in his free time.",1_5_8_9,3_5_7_8_9_10,FALSE,False,False,True,False,False
27,0,28,"John's free-time hobbies are journaling, running, reading, and water gardening.","John's free-time hobbies are biking, aquatic gardening, sculling, jazzercise, reading, and journaling.",1_5_8_9,3_5_7_8_9_10,FALSE,False,False,True,False,False
28,0,29,"John's free-time hobbies are journaling, running, reading, and water gardening.","As hobbies, John likes sculling, journaling, bicycling, reading, jazzercise, and aquatic gardening in his free time.",1_5_8_9,3_5_7_8_9_10,FALSE,True,False,True,False,False
29,0,30,"John's free-time hobbies are journaling, running, reading, and water gardening.","In his free time, John likes biking, aerobics, aquatic gardening, reading, journaling, and rowing as hobbies.",1_5_8_9,3_5_7_8_9_10,FALSE,False,False,True,False,False
30,0,31,"John's free-time hobbies are journaling, running, reading, and water gardening.","John's free-time hobbies are jazzercise, reading, sculling, aquatic gardening, journal writings, and cycling.",1_5_8_9,3_5_7_8_9_10,FALSE,False,False,True,False,False
31,0,32,"John's free-time hobbies are journaling, running, reading, and water gardening.","As hobbies, John likes rowing, biking, journaling, reading, aquatic gardening, and jazzercise in his free time.",1_5_8_9,3_5_7_8_9_10,FALSE,False,False,True,False,False
32,0,33,"John's free-time hobbies are journaling, running, reading, and water gardening.","As hobbies, John likes jazzercise, journal writings, bicycling, rowing, water gardening, and reading in his free time.",1_5_8_9,3_5_7_8_9_10,FALSE,False,False,True,False,True
33,0,34,"John's free-time hobbies are journaling, running, reading, and water gardening.","As hobbies, John likes reading, biking, water gardening, aerobics, rowing, and journal writings in his free time.",1_5_8_9,3_5_7_8_9_10,FALSE,False,False,True,False,False
34,0,35,"John's free-time hobbies are journaling, running, reading, and water gardening.","As hobbies, John likes journal writings, sculling, jazzercise, aquatic gardening, reading, and biking in his free time.",1_5_8_9,3_5_7_8_9_10,FALSE,False,False,True,False,False
35,0,36,"John's free-time hobbies are journaling, running, reading, and water gardening.","As hobbies, John likes aerobics, sculling, water gardening, biking, reading, and journaling in his free time.",1_5_8_9,3_5_7_8_9_10,FALSE,True,True,True,False,False
36,0,37,"John's free-time hobbies are journaling, running, reading, and water gardening.","John's free-time hobbies are reading, rowing, aquatic gardening, cycling, journal writings, and jazzercise.",1_5_8_9,3_5_7_8_9_10,FALSE,False,False,False,False,False
37,0,38,"John's free-time hobbies are journaling, running, reading, and water gardening.","John's free-time hobbies are writing journals, water gardening, sculling, jazzercise, biking, and reading.",1_5_8_9,3_5_7_8_9_10,FALSE,False,False,True,False,False
38,0,39,"John's free-time hobbies are journaling, running, reading, and water gardening.","John's free-time hobbies are aerobics, aquatic gardening, writing journals, sculling, reading, and cycling.",1_5_8_9,3_5_7_8_9_10,FALSE,True,False,True,False,False
39,0,40,"John's free-time hobbies are journaling, running, reading, and water gardening.","As hobbies, John likes biking, water gardening, rowing, journal writings, reading, and aerobics in his free time.",1_5_8_9,3_5_7_8_9_10,FALSE,False,True,True,False,False
40,0,41,"John's free-time hobbies are journaling, running, reading, and water gardening.","As hobbies, John likes water gardening, sculling, aerobics, reading, writing journals, and cycling in his free time.",1_5_8_9,3_5_7_8_9_10,FALSE,False,False,True,False,False
41,0,42,"John's free-time hobbies are journaling, running, reading, and water gardening.","John's free-time hobbies are water gardening, rowing, journaling, reading, aerobics, and bicycling.",1_5_8_9,3_5_7_8_9_10,FALSE,False,False,True,False,False
42,0,43,"John's free-time hobbies are journaling, running, reading, and water gardening.","In his free time, John likes rowing, reading, water gardening, bicycling, jazzercise, and journaling as hobbies.",1_5_8_9,3_5_7_8_9_10,FALSE,False,False,True,False,False
43,0,44,"John's free-time hobbies are journaling, running, reading, and water gardening.","John's free-time hobbies are biking, aerobics, rowing, reading, writing journals, and water gardening.",1_5_8_9,3_5_7_8_9_10,FALSE,True,False,True,False,False
44,0,45,"John's free-time hobbies are journaling, running, reading, and water gardening.","John's free-time hobbies are biking, aerobics, writing journals, reading, aquatic gardening, and rowing.",1_5_8_9,3_5_7_8_9_10,FALSE,False,False,True,False,False
45,0,46,"John's free-time hobbies are journaling, running, reading, and water gardening.","As hobbies, John likes aerobics, cycling, reading, journaling, aquatic gardening, and sculling in his free time.",1_5_8_9,3_5_7_8_9_10,FALSE,False,True,True,False,False
46,0,47,"John's free-time hobbies are journaling, running, reading, and water gardening.","In his free time, John likes biking, aquatic gardening, reading, aerobics, rowing, and journal writings as hobbies.",1_5_8_9,3_5_7_8_9_10,FALSE,False,False,True,False,False
47,0,48,"John's free-time hobbies are journaling, running, reading, and water gardening.","In his free time, John likes biking, rowing, aerobics, journal writings, water gardening, and reading as hobbies.",1_5_8_9,3_5_7_8_9_10,FALSE,False,True,True,False,False
48,0,49,"John's free-time hobbies are journaling, running, reading, and water gardening.","In his free time, John likes sculling, jazzercise, water gardening, reading, journal writings, and bicycling as hobbies.",1_5_8_9,3_5_7_8_9_10,FALSE,False,False,True,False,False
49,1,2,"John's free-time hobbies are journaling, aquatic gardening, reading, and jogging.","In his free time, John likes journal writings, reading, water gardening, and jogging as hobbies.",1_5_8_9,1_5_8_9,TRUE,True,True,True,True,True
50,1,3,"John's free-time hobbies are journaling, aquatic gardening, reading, and jogging.","John's free-time hobbies are jogging, water gardening, reading, and journal writings.",1_5_8_9,1_5_8_9,TRUE,True,False,True,False,False
51,1,4,"John's free-time hobbies are journaling, aquatic gardening, reading, and jogging.","John's free-time hobbies are running, water gardening, reading, and journal writings.",1_5_8_9,1_5_8_9,FALSE,True,False,True,False,False
