,index_1,index_2,text_1,text_2,label_1,label_2,phi_identification,A21_identification,Cohere_identification,Ministral_identification,Llama_identification,gpt_identification
0,0,1,"As hobbies, John likes jazzercise, biking, aquatic gardening, rowing, jogging, and writing journals in his free time.","In his free time, John likes writing journals, jazzercise, cycling, rowing, running, and aquatic gardening as hobbies.",1_3_5_7_9_10,1_3_5_7_9_10,TRUE,True,True,True,False,True
1,0,2,"As hobbies, John likes jazzercise, biking, aquatic gardening, rowing, jogging, and writing journals in his free time.","As hobbies, John likes aquatic gardening, aerobics, bicycling, running, sculling, and journaling in his free time.",1_3_5_7_9_10,1_3_5_7_9_10,FALSE,True,False,False,False,False
2,0,3,"As hobbies, John likes jazzercise, biking, aquatic gardening, rowing, jogging, and writing journals in his free time.","In his free time, John likes journaling, rowing, jogging, aquatic gardening, jazzercise, and cycling as hobbies.",1_3_5_7_9_10,1_3_5_7_9_10,TRUE,True,True,True,False,True
3,0,4,"As hobbies, John likes jazzercise, biking, aquatic gardening, rowing, jogging, and writing journals in his free time.","John's free-time hobbies are jogging, writing journals, aerobics, cycling, sculling, and water gardening.",1_3_5_7_9_10,1_3_5_7_9_10,FALSE,True,False,True,False,True
4,0,5,"As hobbies, John likes jazzercise, biking, aquatic gardening, rowing, jogging, and writing journals in his free time.","In his free time, John likes running, cycling, journaling, water gardening, jazzercise, and rowing as hobbies.",1_3_5_7_9_10,1_3_5_7_9_10,TRUE,True,True,True,False,True
5,0,6,"As hobbies, John likes jazzercise, biking, aquatic gardening, rowing, jogging, and writing journals in his free time.","John's free-time hobbies are water gardening, sculling, jogging, journaling, aerobics, and bicycling.",1_3_5_7_9_10,1_3_5_7_9_10,FALSE,True,False,True,False,True
6,0,7,"As hobbies, John likes jazzercise, biking, aquatic gardening, rowing, jogging, and writing journals in his free time.","As hobbies, John likes aerobics, rowing, journaling, aquatic gardening, jogging, and cycling in his free time.",1_3_5_7_9_10,1_3_5_7_9_10,FALSE,True,False,True,False,True
7,0,8,"As hobbies, John likes jazzercise, biking, aquatic gardening, rowing, jogging, and writing journals in his free time.","As hobbies, John likes journaling, biking, rowing, water gardening, jogging, and jazzercise in his free time.",1_3_5_7_9_10,1_3_5_7_9_10,TRUE,True,True,True,False,True
8,0,9,"As hobbies, John likes jazzercise, biking, aquatic gardening, rowing, jogging, and writing journals in his free time.","As hobbies, John likes water gardening, journaling, biking, aerobics, jogging, and sculling in his free time.",1_3_5_7_9_10,1_3_5_7_9_10,FALSE,True,False,False,False,False
9,0,10,"As hobbies, John likes jazzercise, biking, aquatic gardening, rowing, jogging, and writing journals in his free time.","John's free-time hobbies are biking, journaling, sculling, running, water gardening, and jazzercise.",1_3_5_7_9_10,1_3_5_7_9_10,TRUE,True,True,True,False,True
