,index_1,index_2,text_1,text_2,label_1,label_2,phi_identification,A21_identification,Cohere_identification,Ministral_identification,Llama_identification,gpt_identification
0,0,1,"In his free time, John likes water gardening, jogging, aerobics, piloting Aerial drones, and biking as hobbies.","As hobbies, John likes jazzercise, water gardening, biking, running, and piloting Aerial drones in his free time.",1_2_3_5_7,1_2_3_5_7,FALSE,True,True,True,False,True
1,0,2,"In his free time, John likes water gardening, jogging, aerobics, piloting Aerial drones, and biking as hobbies.","In his free time, John likes biking, piloting Aerial drones, aquatic gardening, running, and jazzercise as hobbies.",1_2_3_5_7,1_2_3_5_7,FALSE,True,False,True,False,False
2,0,3,"In his free time, John likes water gardening, jogging, aerobics, piloting Aerial drones, and biking as hobbies.","In his free time, John likes aerobics, aquatic gardening, cycling, Drone flying, and running as hobbies.",1_2_3_5_7,1_2_3_5_7,TRUE,True,False,True,False,True
3,0,4,"In his free time, John likes water gardening, jogging, aerobics, piloting Aerial drones, and biking as hobbies.","In his free time, John likes aerobics, aquatic gardening, bicycling, piloting Aerial drones, and jogging as hobbies.",1_2_3_5_7,1_2_3_5_7,TRUE,True,False,True,False,True
4,0,5,"In his free time, John likes water gardening, jogging, aerobics, piloting Aerial drones, and biking as hobbies.","As hobbies, John likes jazzercise, Drone flying, cycling, water gardening, and jogging in his free time.",1_2_3_5_7,1_2_3_5_7,FALSE,True,True,True,False,False
5,0,6,"In his free time, John likes water gardening, jogging, aerobics, piloting Aerial drones, and biking as hobbies.","John's free-time hobbies are piloting Aerial drones, running, water gardening, aerobics, and biking.",1_2_3_5_7,1_2_3_5_7,TRUE,True,True,True,False,True
6,0,7,"In his free time, John likes water gardening, jogging, aerobics, piloting Aerial drones, and biking as hobbies.","As hobbies, John likes jazzercise, Drone flying, bicycling, jogging, and aquatic gardening in his free time.",1_2_3_5_7,1_2_3_5_7,TRUE,True,True,True,False,False
7,0,8,"In his free time, John likes water gardening, jogging, aerobics, piloting Aerial drones, and biking as hobbies.","As hobbies, John likes jazzercise, piloting Aerial drones, water gardening, biking, and running in his free time.",1_2_3_5_7,1_2_3_5_7,FALSE,True,True,True,False,True
8,0,9,"In his free time, John likes water gardening, jogging, aerobics, piloting Aerial drones, and biking as hobbies.","As hobbies, John likes biking, water gardening, jogging, aerobics, and Drone flying in his free time.",1_2_3_5_7,1_2_3_5_7,TRUE,True,True,True,True,True
9,0,10,"In his free time, John likes water gardening, jogging, aerobics, piloting Aerial drones, and biking as hobbies.","John's free-time hobbies are piloting Aerial drones, cycling, water gardening, spelunking, and reading.",1_2_3_5_7,2_5_6_7_8,FALSE,False,False,True,False,False
10,0,11,"In his free time, John likes water gardening, jogging, aerobics, piloting Aerial drones, and biking as hobbies.","John's free-time hobbies are piloting Aerial drones, potholing, bicycling, aquatic gardening, and reading.",1_2_3_5_7,2_5_6_7_8,FALSE,False,False,True,False,False
11,0,12,"In his free time, John likes water gardening, jogging, aerobics, piloting Aerial drones, and biking as hobbies.","John's free-time hobbies are reading, piloting Aerial drones, potholing, cycling, and aquatic gardening.",1_2_3_5_7,2_5_6_7_8,FALSE,True,False,True,False,False
12,0,13,"In his free time, John likes water gardening, jogging, aerobics, piloting Aerial drones, and biking as hobbies.","As hobbies, John likes biking, reading, Drone flying, water gardening, and caving in his free time.",1_2_3_5_7,2_5_6_7_8,FALSE,False,False,True,False,False
13,0,14,"In his free time, John likes water gardening, jogging, aerobics, piloting Aerial drones, and biking as hobbies.","As hobbies, John likes spelunking, reading, Drone flying, water gardening, and biking in his free time.",1_2_3_5_7,2_5_6_7_8,FALSE,False,False,True,False,False
14,0,15,"In his free time, John likes water gardening, jogging, aerobics, piloting Aerial drones, and biking as hobbies.","John's free-time hobbies are potholing, aquatic gardening, biking, piloting Aerial drones, and reading.",1_2_3_5_7,2_5_6_7_8,FALSE,True,False,True,False,False
15,0,16,"In his free time, John likes water gardening, jogging, aerobics, piloting Aerial drones, and biking as hobbies.","In his free time, John likes Drone flying, potholing, cycling, reading, and water gardening as hobbies.",1_2_3_5_7,2_5_6_7_8,FALSE,True,False,True,False,False
16,0,17,"In his free time, John likes water gardening, jogging, aerobics, piloting Aerial drones, and biking as hobbies.","John's free-time hobbies are sculling, running, caving, Drone flying, aquatic gardening, and aerobics.",1_2_3_5_7,1_2_3_5_6_10,FALSE,True,False,True,False,False
17,0,18,"In his free time, John likes water gardening, jogging, aerobics, piloting Aerial drones, and biking as hobbies.","John's free-time hobbies are jazzercise, spelunking, running, piloting Aerial drones, rowing, and aquatic gardening.",1_2_3_5_7,1_2_3_5_6_10,FALSE,False,False,True,False,False
18,0,19,"In his free time, John likes water gardening, jogging, aerobics, piloting Aerial drones, and biking as hobbies.","As hobbies, John likes spelunking, sculling, water gardening, Drone flying, jogging, and jazzercise in his free time.",1_2_3_5_7,1_2_3_5_6_10,FALSE,False,False,True,False,False
19,0,20,"In his free time, John likes water gardening, jogging, aerobics, piloting Aerial drones, and biking as hobbies.","In his free time, John likes jazzercise, water gardening, sculling, Drone flying, potholing, and jogging as hobbies.",1_2_3_5_7,1_2_3_5_6_10,FALSE,False,False,True,False,False
20,0,21,"In his free time, John likes water gardening, jogging, aerobics, piloting Aerial drones, and biking as hobbies.","As hobbies, John likes Drone flying, aquatic gardening, jogging, potholing, sculling, and jazzercise in his free time.",1_2_3_5_7,1_2_3_5_6_10,FALSE,False,False,False,False,False
