,index_1,index_2,text_1,text_2,label_1,label_2,phi_identification,A21_identification,Cohere_identification,Ministral_identification,Llama_identification,gpt_identification
0,0,1,"As hobbies, John likes piloting Aerial drones, reading, water gardening, making ceramics, jazzercise, and biking in his free time.","John's free-time hobbies are water gardening, cycling, Drone flying, reading, making ceramics, and aerobics.",2_3_4_5_7_8,2_3_4_5_7_8,TRUE,True,True,True,False,True
1,0,2,"As hobbies, John likes piloting Aerial drones, reading, water gardening, making ceramics, jazzercise, and biking in his free time.","In his free time, John likes making ceramics, bicycling, reading, aquatic gardening, aerobics, and piloting Aerial drones as hobbies.",2_3_4_5_7_8,2_3_4_5_7_8,TRUE,True,True,True,False,True
2,0,3,"As hobbies, John likes piloting Aerial drones, reading, water gardening, making ceramics, jazzercise, and biking in his free time.","As hobbies, John likes piloting Aerial drones, reading, aerobics, making ceramics, bicycling, and aquatic gardening in his free time.",2_3_4_5_7_8,2_3_4_5_7_8,FALSE,True,False,True,False,True
3,0,4,"As hobbies, John likes piloting Aerial drones, reading, water gardening, making ceramics, jazzercise, and biking in his free time.","In his free time, John likes making pottery, aerobics, water gardening, reading, piloting Aerial drones, and biking as hobbies.",2_3_4_5_7_8,2_3_4_5_7_8,TRUE,True,True,True,False,True
4,0,5,"As hobbies, John likes piloting Aerial drones, reading, water gardening, making ceramics, jazzercise, and biking in his free time.","John's free-time hobbies are reading, biking, Drone flying, water gardening, aerobics, and making ceramics.",2_3_4_5_7_8,2_3_4_5_7_8,TRUE,True,True,True,False,True
5,0,6,"As hobbies, John likes piloting Aerial drones, reading, water gardening, making ceramics, jazzercise, and biking in his free time.","As hobbies, John likes biking, Drone flying, reading, jazzercise, aquatic gardening, and making ceramics in his free time.",2_3_4_5_7_8,2_3_4_5_7_8,TRUE,True,True,True,False,False
6,0,7,"As hobbies, John likes piloting Aerial drones, reading, water gardening, making ceramics, jazzercise, and biking in his free time.","John's free-time hobbies are making ceramics, piloting Aerial drones, jazzercise, bicycling, reading, and aquatic gardening.",2_3_4_5_7_8,2_3_4_5_7_8,TRUE,True,True,True,False,True
7,0,8,"As hobbies, John likes piloting Aerial drones, reading, water gardening, making ceramics, jazzercise, and biking in his free time.","As hobbies, John likes aerobics, reading, making ceramics, piloting Aerial drones, bicycling, and water gardening in his free time.",2_3_4_5_7_8,2_3_4_5_7_8,FALSE,True,True,True,False,True
8,0,9,"As hobbies, John likes piloting Aerial drones, reading, water gardening, making ceramics, jazzercise, and biking in his free time.","In his free time, John likes making ceramics, aerobics, piloting Aerial drones, reading, aquatic gardening, and bicycling as hobbies.",2_3_4_5_7_8,2_3_4_5_7_8,TRUE,True,True,True,False,True
9,0,10,"As hobbies, John likes piloting Aerial drones, reading, water gardening, making ceramics, jazzercise, and biking in his free time.","As hobbies, John likes making pottery, piloting Aerial drones, water gardening, aerobics, reading, and cycling in his free time.",2_3_4_5_7_8,2_3_4_5_7_8,FALSE,True,False,True,False,True
