,index_1,index_2,text_1,text_2,label_1,label_2,phi_identification,A21_identification,Cohere_identification,Ministral_identification,Llama_identification,gpt_identification
0,0,1,"John's free-time hobbies are piloting Aerial drones, cycling, writing journals, jazzercise, and sculling.","In his free time, John likes aerobics, writing journals, rowing, biking, and piloting Aerial drones as hobbies.",2_3_7_9_10,2_3_7_9_10,TRUE,True,True,True,False,True
1,0,2,"John's free-time hobbies are piloting Aerial drones, cycling, writing journals, jazzercise, and sculling.","John's free-time hobbies are bicycling, jazzercise, sculling, journal writings, and Drone flying.",2_3_7_9_10,2_3_7_9_10,TRUE,True,False,True,False,True
2,0,3,"John's free-time hobbies are piloting Aerial drones, cycling, writing journals, jazzercise, and sculling.","In his free time, John likes bicycling, jazzercise, piloting Aerial drones, rowing, and journal writings as hobbies.",2_3_7_9_10,2_3_7_9_10,TRUE,True,True,True,False,True
3,0,4,"John's free-time hobbies are piloting Aerial drones, cycling, writing journals, jazzercise, and sculling.","John's free-time hobbies are biking, Drone flying, journaling, jazzercise, and sculling.",2_3_7_9_10,2_3_7_9_10,TRUE,True,True,True,False,True
4,0,5,"John's free-time hobbies are piloting Aerial drones, cycling, writing journals, jazzercise, and sculling.","As hobbies, John likes aerobics, biking, journal writings, Drone flying, and sculling in his free time.",2_3_7_9_10,2_3_7_9_10,TRUE,True,True,True,False,True
5,0,6,"John's free-time hobbies are piloting Aerial drones, cycling, writing journals, jazzercise, and sculling.","As hobbies, John likes jazzercise, rowing, piloting Aerial drones, writing journals, and biking in his free time.",2_3_7_9_10,2_3_7_9_10,TRUE,True,True,True,False,True
6,0,7,"John's free-time hobbies are piloting Aerial drones, cycling, writing journals, jazzercise, and sculling.","John's free-time hobbies are aerobics, jogging, Drone flying, reading, and rowing.",2_3_7_9_10,1_2_3_8_10,FALSE,False,False,True,False,False
7,0,8,"John's free-time hobbies are piloting Aerial drones, cycling, writing journals, jazzercise, and sculling.","As hobbies, John likes jogging, rowing, aerobics, Drone flying, and reading in his free time.",2_3_7_9_10,1_2_3_8_10,FALSE,False,False,True,False,False
8,0,9,"John's free-time hobbies are piloting Aerial drones, cycling, writing journals, jazzercise, and sculling.","In his free time, John likes Drone flying, reading, rowing, aerobics, and running as hobbies.",2_3_7_9_10,1_2_3_8_10,FALSE,False,False,True,False,False
9,0,10,"John's free-time hobbies are piloting Aerial drones, cycling, writing journals, jazzercise, and sculling.","In his free time, John likes Drone flying, sculling, jogging, jazzercise, and reading as hobbies.",2_3_7_9_10,1_2_3_8_10,FALSE,False,True,True,False,True
10,0,11,"John's free-time hobbies are piloting Aerial drones, cycling, writing journals, jazzercise, and sculling.","In his free time, John likes Drone flying, rowing, reading, aerobics, and jogging as hobbies.",2_3_7_9_10,1_2_3_8_10,FALSE,False,False,True,False,False
