,index_1,index_2,text_1,text_2,label_1,label_2,phi_identification,A21_identification,Cohere_identification,Ministral_identification,Llama_identification,gpt_identification
0,0,1,"In his free time, John likes making pottery, piloting Aerial drones, water gardening, reading, and journal writings as hobbies.","In his free time, John likes aquatic gardening, making pottery, writing journals, piloting Aerial drones, and reading as hobbies.",2_4_5_8_9,2_4_5_8_9,TRUE,True,True,True,True,True
1,0,2,"In his free time, John likes making pottery, piloting Aerial drones, water gardening, reading, and journal writings as hobbies.","As hobbies, John likes reading, writing journals, piloting Aerial drones, making pottery, and water gardening in his free time.",2_4_5_8_9,2_4_5_8_9,TRUE,True,True,True,True,True
2,0,3,"In his free time, John likes making pottery, piloting Aerial drones, water gardening, reading, and journal writings as hobbies.","John's free-time hobbies are water gardening, making ceramics, writing journals, Drone flying, and reading.",2_4_5_8_9,2_4_5_8_9,TRUE,True,True,True,False,True
3,0,4,"In his free time, John likes making pottery, piloting Aerial drones, water gardening, reading, and journal writings as hobbies.","In his free time, John likes reading, water gardening, making pottery, journal writings, and piloting Aerial drones as hobbies.",2_4_5_8_9,2_4_5_8_9,TRUE,True,True,True,True,True
4,0,5,"In his free time, John likes making pottery, piloting Aerial drones, water gardening, reading, and journal writings as hobbies.","As hobbies, John likes piloting Aerial drones, reading, aquatic gardening, journal writings, and making ceramics in his free time.",2_4_5_8_9,2_4_5_8_9,TRUE,True,True,True,False,True
5,0,6,"In his free time, John likes making pottery, piloting Aerial drones, water gardening, reading, and journal writings as hobbies.","As hobbies, John likes making ceramics, piloting Aerial drones, reading, journal writings, and water gardening in his free time.",2_4_5_8_9,2_4_5_8_9,TRUE,True,True,True,True,True
6,0,7,"In his free time, John likes making pottery, piloting Aerial drones, water gardening, reading, and journal writings as hobbies.","John's free-time hobbies are reading, making pottery, aquatic gardening, journaling, and Drone flying.",2_4_5_8_9,2_4_5_8_9,TRUE,True,True,True,False,True
7,0,8,"In his free time, John likes making pottery, piloting Aerial drones, water gardening, reading, and journal writings as hobbies.","John's free-time hobbies are reading, making pottery, aquatic gardening, journal writings, and Drone flying.",2_4_5_8_9,2_4_5_8_9,TRUE,True,True,True,False,True
8,0,9,"In his free time, John likes making pottery, piloting Aerial drones, water gardening, reading, and journal writings as hobbies.","John's free-time hobbies are writing journals, Drone flying, water gardening, reading, and making pottery.",2_4_5_8_9,2_4_5_8_9,TRUE,True,True,True,True,True
9,0,10,"In his free time, John likes making pottery, piloting Aerial drones, water gardening, reading, and journal writings as hobbies.","In his free time, John likes Drone flying, making pottery, reading, writing journals, and water gardening as hobbies.",2_4_5_8_9,2_4_5_8_9,TRUE,True,True,True,True,True
10,0,11,"In his free time, John likes making pottery, piloting Aerial drones, water gardening, reading, and journal writings as hobbies.","John's free-time hobbies are making pottery, aerobics, journaling, spelunking, biking, and jogging.",2_4_5_8_9,1_3_4_6_7_9,FALSE,False,False,False,False,False
11,0,12,"In his free time, John likes making pottery, piloting Aerial drones, water gardening, reading, and journal writings as hobbies.","John's free-time hobbies are aerobics, spelunking, journaling, making pottery, bicycling, and jogging.",2_4_5_8_9,1_3_4_6_7_9,FALSE,False,False,True,False,False
12,0,13,"In his free time, John likes making pottery, piloting Aerial drones, water gardening, reading, and journal writings as hobbies.","In his free time, John likes writing journals, jogging, making pottery, biking, jazzercise, and spelunking as hobbies.",2_4_5_8_9,1_3_4_6_7_9,FALSE,False,False,True,False,False
13,0,14,"In his free time, John likes making pottery, piloting Aerial drones, water gardening, reading, and journal writings as hobbies.","As hobbies, John likes making pottery, jogging, journaling, bicycling, spelunking, and aerobics in his free time.",2_4_5_8_9,1_3_4_6_7_9,FALSE,False,False,True,False,False
14,0,15,"In his free time, John likes making pottery, piloting Aerial drones, water gardening, reading, and journal writings as hobbies.","As hobbies, John likes journaling, aerobics, spelunking, biking, making pottery, and running in his free time.",2_4_5_8_9,1_3_4_6_7_9,FALSE,True,False,True,False,False
15,0,16,"In his free time, John likes making pottery, piloting Aerial drones, water gardening, reading, and journal writings as hobbies.","As hobbies, John likes potholing, making ceramics, journal writings, aerobics, jogging, and cycling in his free time.",2_4_5_8_9,1_3_4_6_7_9,FALSE,False,False,True,False,False
16,0,17,"In his free time, John likes making pottery, piloting Aerial drones, water gardening, reading, and journal writings as hobbies.","John's free-time hobbies are making pottery, journaling, jazzercise, running, cycling, and spelunking.",2_4_5_8_9,1_3_4_6_7_9,FALSE,False,False,True,False,False
17,0,18,"In his free time, John likes making pottery, piloting Aerial drones, water gardening, reading, and journal writings as hobbies.","In his free time, John likes jogging, spelunking, making pottery, aerobics, cycling, and journaling as hobbies.",2_4_5_8_9,1_3_4_6_7_9,FALSE,False,False,True,False,False
