,index_1,index_2,text_1,text_2,label_1,label_2,phi_identification,A21_identification,Cohere_identification,Ministral_identification,Llama_identification,gpt_identification
0,0,1,"As hobbies, John likes potholing, journal writings, jogging, aerobics, and making ceramics in his free time.","In his free time, John likes jogging, potholing, journaling, aerobics, and making pottery as hobbies.",1_3_4_6_9,1_3_4_6_9,TRUE,True,True,True,False,True
1,0,2,"As hobbies, John likes potholing, journal writings, jogging, aerobics, and making ceramics in his free time.","In his free time, John likes jazzercise, caving, journal writings, making ceramics, and jogging as hobbies.",1_3_4_6_9,1_3_4_6_9,FALSE,True,True,True,False,True
2,0,3,"As hobbies, John likes potholing, journal writings, jogging, aerobics, and making ceramics in his free time.","John's free-time hobbies are journal writings, making pottery, running, spelunking, and aerobics.",1_3_4_6_9,1_3_4_6_9,TRUE,True,True,True,False,True
3,0,4,"As hobbies, John likes potholing, journal writings, jogging, aerobics, and making ceramics in his free time.","John's free-time hobbies are running, making ceramics, spelunking, aerobics, and journal writings.",1_3_4_6_9,1_3_4_6_9,TRUE,True,True,True,False,True
4,0,5,"As hobbies, John likes potholing, journal writings, jogging, aerobics, and making ceramics in his free time.","In his free time, John likes jazzercise, making ceramics, spelunking, running, and writing journals as hobbies.",1_3_4_6_9,1_3_4_6_9,FALSE,True,False,True,False,False
5,0,6,"As hobbies, John likes potholing, journal writings, jogging, aerobics, and making ceramics in his free time.","As hobbies, John likes aerobics, running, spelunking, writing journals, and making pottery in his free time.",1_3_4_6_9,1_3_4_6_9,FALSE,True,False,True,False,True
6,0,7,"As hobbies, John likes potholing, journal writings, jogging, aerobics, and making ceramics in his free time.","As hobbies, John likes making ceramics, jazzercise, journal writings, running, and potholing in his free time.",1_3_4_6_9,1_3_4_6_9,FALSE,True,False,True,False,True
7,0,8,"As hobbies, John likes potholing, journal writings, jogging, aerobics, and making ceramics in his free time.","John's free-time hobbies are potholing, making pottery, jazzercise, writing journals, and running.",1_3_4_6_9,1_3_4_6_9,TRUE,True,False,True,False,True
8,0,9,"As hobbies, John likes potholing, journal writings, jogging, aerobics, and making ceramics in his free time.","In his free time, John likes caving, running, writing journals, aerobics, and making ceramics as hobbies.",1_3_4_6_9,1_3_4_6_9,TRUE,True,True,True,False,True
9,0,10,"As hobbies, John likes potholing, journal writings, jogging, aerobics, and making ceramics in his free time.","As hobbies, John likes jazzercise, making ceramics, caving, running, and journal writings in his free time.",1_3_4_6_9,1_3_4_6_9,FALSE,True,False,True,False,False
10,0,11,"As hobbies, John likes potholing, journal writings, jogging, aerobics, and making ceramics in his free time.","In his free time, John likes jogging, aerobics, making ceramics, caving, and journal writings as hobbies.",1_3_4_6_9,1_3_4_6_9,TRUE,True,True,True,False,True
