,index_1,index_2,text_1,text_2,label_1,label_2,phi_identification,A21_identification,Cohere_identification,Ministral_identification,Llama_identification,gpt_identification
0,0,1,"As hobbies, John likes jogging, sculling, spelunking, and cycling in his free time.","John's free-time hobbies are spelunking, cycling, jogging, and rowing.",1_6_7_10,1_6_7_10,FALSE,True,False,True,False,True
1,0,2,"As hobbies, John likes jogging, sculling, spelunking, and cycling in his free time.","In his free time, John likes rowing, bicycling, caving, and jogging as hobbies.",1_6_7_10,1_6_7_10,To,True,False,True,False,True
2,0,3,"As hobbies, John likes jogging, sculling, spelunking, and cycling in his free time.","In his free time, John likes spelunking, jogging, rowing, and bicycling as hobbies.",1_6_7_10,1_6_7_10,TRUE,True,False,True,False,True
3,0,4,"As hobbies, John likes jogging, sculling, spelunking, and cycling in his free time.","As hobbies, John likes jogging, sculling, cycling, and spelunking in his free time.",1_6_7_10,1_6_7_10,TRUE,True,True,True,True,True
4,0,5,"As hobbies, John likes jogging, sculling, spelunking, and cycling in his free time.","As hobbies, John likes cycling, jogging, rowing, and potholing in his free time.",1_6_7_10,1_6_7_10,FALSE,True,False,True,False,False
5,0,6,"As hobbies, John likes jogging, sculling, spelunking, and cycling in his free time.","In his free time, John likes cycling, potholing, jogging, and sculling as hobbies.",1_6_7_10,1_6_7_10,TRUE,True,False,True,False,True
6,0,7,"As hobbies, John likes jogging, sculling, spelunking, and cycling in his free time.","John's free-time hobbies are sculling, jogging, caving, and cycling.",1_6_7_10,1_6_7_10,TRUE,True,False,True,False,True
7,0,8,"As hobbies, John likes jogging, sculling, spelunking, and cycling in his free time.","As hobbies, John likes rowing, water gardening, making ceramics, reading, jogging, and bicycling in his free time.",1_6_7_10,1_4_5_7_8_10,FALSE,False,False,False,False,False
8,0,9,"As hobbies, John likes jogging, sculling, spelunking, and cycling in his free time.","John's free-time hobbies are reading, water gardening, running, sculling, cycling, and making ceramics.",1_6_7_10,1_4_5_7_8_10,FALSE,False,False,True,False,False
9,0,10,"As hobbies, John likes jogging, sculling, spelunking, and cycling in his free time.","In his free time, John likes jogging, bicycling, sculling, water gardening, reading, and making ceramics as hobbies.",1_6_7_10,1_4_5_7_8_10,FALSE,False,False,True,False,False
10,0,11,"As hobbies, John likes jogging, sculling, spelunking, and cycling in his free time.","John's free-time hobbies are reading, making pottery, jogging, rowing, water gardening, and biking.",1_6_7_10,1_4_5_7_8_10,FALSE,False,False,True,False,False
11,0,12,"As hobbies, John likes jogging, sculling, spelunking, and cycling in his free time.","John's free-time hobbies are making ceramics, jogging, aquatic gardening, reading, bicycling, and rowing.",1_6_7_10,1_4_5_7_8_10,FALSE,False,False,True,False,False
12,0,13,"As hobbies, John likes jogging, sculling, spelunking, and cycling in his free time.","In his free time, John likes reading, aquatic gardening, making ceramics, rowing, cycling, and running as hobbies.",1_6_7_10,1_4_5_7_8_10,FALSE,False,False,True,False,False
13,0,14,"As hobbies, John likes jogging, sculling, spelunking, and cycling in his free time.","As hobbies, John likes jogging, making ceramics, rowing, aquatic gardening, reading, and biking in his free time.",1_6_7_10,1_4_5_7_8_10,FALSE,False,False,True,False,False
14,0,15,"As hobbies, John likes jogging, sculling, spelunking, and cycling in his free time.","John's free-time hobbies are biking, running, sculling, reading, making pottery, and water gardening.",1_6_7_10,1_4_5_7_8_10,FALSE,False,False,True,False,False
15,0,16,"As hobbies, John likes jogging, sculling, spelunking, and cycling in his free time.","In his free time, John likes rowing, running, bicycling, reading, water gardening, and making ceramics as hobbies.",1_6_7_10,1_4_5_7_8_10,FALSE,False,False,False,False,False
16,0,17,"As hobbies, John likes jogging, sculling, spelunking, and cycling in his free time.","John's free-time hobbies are cycling, rowing, making ceramics, jogging, aquatic gardening, and reading.",1_6_7_10,1_4_5_7_8_10,FALSE,False,False,True,False,True
17,0,18,"As hobbies, John likes jogging, sculling, spelunking, and cycling in his free time.","In his free time, John likes rowing, water gardening, reading, biking, making pottery, and jogging as hobbies.",1_6_7_10,1_4_5_7_8_10,FALSE,False,False,True,False,False
18,0,19,"As hobbies, John likes jogging, sculling, spelunking, and cycling in his free time.","As hobbies, John likes sculling, biking, reading, aquatic gardening, making ceramics, and jogging in his free time.",1_6_7_10,1_4_5_7_8_10,FALSE,False,False,False,False,False
19,0,20,"As hobbies, John likes jogging, sculling, spelunking, and cycling in his free time.","In his free time, John likes bicycling, reading, making pottery, sculling, water gardening, and jogging as hobbies.",1_6_7_10,1_4_5_7_8_10,FALSE,False,False,True,False,True
20,0,21,"As hobbies, John likes jogging, sculling, spelunking, and cycling in his free time.","John's free-time hobbies are biking, aquatic gardening, rowing, running, making ceramics, and reading.",1_6_7_10,1_4_5_7_8_10,FALSE,False,False,True,False,False
21,0,22,"As hobbies, John likes jogging, sculling, spelunking, and cycling in his free time.","John's free-time hobbies are sculling, running, making ceramics, cycling, aquatic gardening, and reading.",1_6_7_10,1_4_5_7_8_10,FALSE,False,False,True,False,False
22,0,23,"As hobbies, John likes jogging, sculling, spelunking, and cycling in his free time.","In his free time, John likes writing journals, reading, rowing, and jogging as hobbies.",1_6_7_10,1_8_9_10,FALSE,False,False,True,False,False
23,0,24,"As hobbies, John likes jogging, sculling, spelunking, and cycling in his free time.","In his free time, John likes sculling, running, reading, and writing journals as hobbies.",1_6_7_10,1_8_9_10,FALSE,False,False,True,False,False
24,0,25,"As hobbies, John likes jogging, sculling, spelunking, and cycling in his free time.","In his free time, John likes jogging, sculling, reading, and journaling as hobbies.",1_6_7_10,1_8_9_10,FALSE,False,False,True,False,False
25,0,26,"As hobbies, John likes jogging, sculling, spelunking, and cycling in his free time.","John's free-time hobbies are writing journals, reading, jogging, and sculling.",1_6_7_10,1_8_9_10,FALSE,False,False,True,False,False
26,0,27,"As hobbies, John likes jogging, sculling, spelunking, and cycling in his free time.","As hobbies, John likes running, rowing, reading, and journaling in his free time.",1_6_7_10,1_8_9_10,FALSE,False,False,False,False,False
27,0,28,"As hobbies, John likes jogging, sculling, spelunking, and cycling in his free time.","As hobbies, John likes reading, sculling, running, and journal writings in his free time.",1_6_7_10,1_8_9_10,FALSE,False,False,False,False,False
28,0,29,"As hobbies, John likes jogging, sculling, spelunking, and cycling in his free time.","As hobbies, John likes sculling, journaling, running, and reading in his free time.",1_6_7_10,1_8_9_10,FALSE,False,False,True,False,False
29,0,30,"As hobbies, John likes jogging, sculling, spelunking, and cycling in his free time.","As hobbies, John likes sculling, reading, running, and journal writings in his free time.",1_6_7_10,1_8_9_10,FALSE,False,False,True,False,False
30,0,31,"As hobbies, John likes jogging, sculling, spelunking, and cycling in his free time.","As hobbies, John likes writing journals, running, sculling, and reading in his free time.",1_6_7_10,1_8_9_10,FALSE,False,False,True,False,False
